Kennziffer,Wert,Zeitbezug
06433000,12.99,2016
06433000,13.4,2017
06433000,13.82,2018
06433000,14.38,2019
06433000,15.03,2020
06434000,21.81,2012
06434000,22.72,2013
06434000,23.36,2014
06434000,24.14,2015
06434000,24.92,2016
06434000,25.48,2017
06434000,26.15,2018
06434000,27.08,2019
06434000,27.94,2020
06435000,10.25,2012
06435000,10.77,2013
06435000,11.2,2014
06435000,11.58,2015
06435000,12.01,2016
06435000,12.47,2017
06435000,12.82,2018
06435000,13.32,2019
06435000,13.89,2020
06436000,20.46,2012
06436000,21.43,2013
06436000,22.09,2014
06436000,22.7,2015
06436000,23.32,2016
06436000,24.02,2017
06436000,24.73,2018
06436000,25.47,2019
06436000,26.34,2020
06437000,7.77,2012
06437000,8.26,2013
06437000,8.5,2014
