RegioS,NettoArbeidsparticipatie_16,Perioden
GM1783,80.0,2016JJ00
GM1783,80.4,2017JJ00
GM1783,81.1,2018JJ00
GM1783,83.3,2019JJ00
GM1783,83.0,2020JJ00
GM1783,81.1,2021JJ00
GM1783,83.1,2022JJ00
GM1783,83.5,2023JJ00
GM0098,68.6,2013JJ00
GM0098,66.9,2014JJ00
GM0098,68.6,2015JJ00
GM0098,69.1,2016JJ00
GM0098,68.7,2017JJ00
GM0098,72.9,2018JJ00
GM0098,75.0,2019JJ00
GM0098,72.9,2020JJ00
GM0098,75.1,2021JJ00
GM0098,79.1,2022JJ00
GM0098,80.2,2023JJ00
GM0189,71.2,2013JJ00
GM0189,70.8,2014JJ00
GM0189,70.6,2015JJ00
GM0189,72.8,2016JJ00
GM0189,76.1,2017JJ00
GM0189,76.3,2018JJ00
GM0189,78.4,2019JJ00
GM0189,75.3,2020JJ00
GM0189,78.1,2021JJ00
GM0189,82.1,2022JJ00
GM0189,83.1,2023JJ00
GM0296,68.0,2013JJ00
GM0296,68.0,2014JJ00
GM0296,70.0,2015JJ00
GM0296,70.3,2016JJ00
GM0296,70.9,2017JJ00
GM0296,74.6,2018JJ00
GM0296,74.0,2019JJ00
GM0296,72.8,2020JJ00
GM0296,74.5,2021JJ00
GM0296,78.2,2022JJ00
GM0296,81.0,2023JJ00
GM1696,69.6,2013JJ00
GM1696,68.9,2014JJ00
GM1696,69.4,2015JJ00
GM1696,69.5,2016JJ00
GM1696,73.0,2017JJ00
GM1696,74.0,2018JJ00
GM1696,75.0,2019JJ00
GM1696,72.5,2020JJ00
GM1696,73.2,2021JJ00
GM1696,77.5,2022JJ00
GM1696,79.8,2023JJ00
GM0352,72.8,2013JJ00
GM0352,70.9,2014JJ00
GM0352,72.0,2015JJ00
GM0352,71.4,2016JJ00
GM0352,73.7,2017JJ00
GM0352,75.6,2018JJ00
GM0352,77.5,2019JJ00
GM0352,73.0,2020JJ00
GM0352,75.5,2021JJ00
GM0352,80.6,2022JJ00
GM0352,82.2,2023JJ00
GM0294,70.7,2013JJ00
GM0294,69.7,2014JJ00
GM0294,71.2,2015JJ00
GM0294,70.3,2016JJ00
GM0294,72.0,2017JJ00
GM0294,75.8,2018JJ00
GM0294,75.6,2019JJ00
GM0294,75.1,2020JJ00
GM0294,77.8,2021JJ00
GM0294,80.3,2022JJ00
GM0294,80.0,2023JJ00
GM0873,69.0,2013JJ00
GM0873,68.3,2014JJ00
GM0873,70.3,2015JJ00
GM0873,70.3,2016JJ00
GM0873,73.5,2017JJ00
GM0873,74.7,2018JJ00
GM0873,77.7,2019JJ00
GM0873,72.8,2020JJ00
GM0873,75.7,2021JJ00
GM0873,77.7,2022JJ00
GM0873,75.9,2023JJ00
GM0632,72.4,2013JJ00
GM0632,67.9,2014JJ00
GM0632,67.6,2015JJ00
GM0632,71.9,2016JJ00
GM0632,71.8,2017JJ00
GM0632,74.4,2018JJ00
GM0632,75.1,2019JJ00
GM0632,73.0,2020JJ00
GM0632,73.8,2021JJ00
GM0632,80.1,2022JJ00
GM0632,81.1,2023JJ00
GM1690,70.4,2013JJ00
GM1690,68.4,2014JJ00
GM1690,69.1,2015JJ00
GM1690,71.9,2016JJ00
GM1690,74.8,2017JJ00
GM1690,75.2,2018JJ00
GM1690,76.9,2019JJ00
GM1690,73.1,2020JJ00
GM1690,78.4,2021JJ00
GM1690,82.1,2022JJ00
GM1690,81.5,2023JJ00
GM0880,70.3,2013JJ00
GM0880,69.8,2014JJ00
GM0880,72.5,2015JJ00
GM0880,71.7,2016JJ00
GM0880,74.7,2017JJ00
GM0880,76.7,2018JJ00
GM0880,77.0,2019JJ00
GM0880,73.6,2020JJ00
GM0880,75.6,2021JJ00
GM0880,79.0,2022JJ00
GM0880,79.7,2023JJ00
GM0351,72.7,2013JJ00
GM0351,72.2,2014JJ00
GM0351,74.6,2015JJ00
GM0351,74.5,2016JJ00
GM0351,76.4,2017JJ00
GM0351,77.8,2018JJ00
GM0351,77.8,2019JJ00
GM0351,75.8,2020JJ00
GM0351,78.1,2021JJ00
GM0351,81.9,2022JJ00
GM0351,82.9,2023JJ00
GM0479,68.3,2013JJ00
GM0479,67.9,2014JJ00
GM0479,71.8,2015JJ00
GM0479,69.4,2016JJ00
GM0479,71.0,2017JJ00
GM0479,72.1,2018JJ00
GM0479,74.9,2019JJ00
GM0479,69.4,2020JJ00
GM0479,72.9,2021JJ00
GM0479,75.0,2022JJ00
GM0479,76.5,2023JJ00
GM0297,73.5,2013JJ00
GM0297,71.3,2014JJ00
GM0297,73.6,2015JJ00
GM0297,73.0,2016JJ00
GM0297,73.6,2017JJ00
GM0297,77.3,2018JJ00
GM0297,78.0,2019JJ00
GM0297,75.0,2020JJ00
GM0297,78.9,2021JJ00
GM0297,81.1,2022JJ00
GM0297,82.4,2023JJ00
GM0473,72.0,2013JJ00
GM0473,71.1,2014JJ00
GM0473,71.9,2015JJ00
GM0473,72.6,2016JJ00
GM0473,71.5,2017JJ00
GM0473,73.6,2018JJ00
GM0473,75.4,2019JJ00
GM0473,72.2,2020JJ00
GM0473,74.4,2021JJ00
GM0473,76.9,2022JJ00
GM0473,77.8,2023JJ00
GM0050,67.7,2013JJ00
GM0050,65.3,2014JJ00
GM0050,68.3,2015JJ00
GM0050,69.3,2016JJ00
GM0050,70.7,2017JJ00
GM0050,73.7,2018JJ00
GM0050,75.6,2019JJ00
GM0050,73.7,2020JJ00
GM0050,75.0,2021JJ00
GM0050,78.7,2022JJ00
GM0050,79.9,2023JJ00
GM0355,65.7,2013JJ00
GM0355,62.8,2014JJ00
GM0355,62.9,2015JJ00
GM0355,65.0,2016JJ00
GM0355,63.7,2017JJ00
GM0355,66.7,2018JJ00
GM0355,69.1,2019JJ00
GM0355,64.2,2020JJ00
GM0355,65.2,2021JJ00
GM0355,71.5,2022JJ00
GM0355,73.5,2023JJ00
GM0299,68.8,2013JJ00
GM0299,68.3,2014JJ00
GM0299,70.8,2015JJ00
GM0299,68.6,2016JJ00
GM0299,71.8,2017JJ00
GM0299,74.9,2018JJ00
GM0299,74.0,2019JJ00
GM0299,71.6,2020JJ00
GM0299,75.8,2021JJ00
GM0299,80.6,2022JJ00
GM0299,81.1,2023JJ00
GM0637,65.1,2013JJ00
GM0637,63.5,2014JJ00
GM0637,65.8,2015JJ00
GM0637,66.7,2016JJ00
GM0637,67.5,2017JJ00
GM0637,70.9,2018JJ00
GM0637,74.3,2019JJ00
GM0637,68.0,2020JJ00
GM0637,67.9,2021JJ00
GM0637,73.8,2022JJ00
GM0637,75.7,2023JJ00
GM0638,72.7,2013JJ00
GM0638,72.1,2014JJ00
GM0638,74.7,2015JJ00
GM0638,73.5,2016JJ00
GM0638,73.1,2017JJ00
GM0638,75.4,2018JJ00
GM0638,76.6,2019JJ00
GM0638,72.1,2020JJ00
GM0638,74.4,2021JJ00
GM0638,78.9,2022JJ00
GM0638,80.5,2023JJ00
GM1892,71.7,2013JJ00
GM1892,69.5,2014JJ00
GM1892,73.1,2015JJ00
GM1892,72.3,2016JJ00
GM1892,73.8,2017JJ00
GM1892,75.4,2018JJ00
GM1892,77.8,2019JJ00
GM1892,74.2,2020JJ00
GM1892,74.6,2021JJ00
GM1892,78.8,2022JJ00
GM1892,79.7,2023JJ00
GM0879,73.0,2013JJ00
GM0879,75.6,2014JJ00
GM0879,77.4,2015JJ00
GM0879,74.9,2016JJ00
GM0879,77.7,2017JJ00
GM0879,77.9,2018JJ00
GM0879,79.5,2019JJ00
GM0879,79.2,2020JJ00
GM0879,79.7,2021JJ00
GM0879,82.8,2022JJ00
GM0879,81.5,2023JJ00
GM0301,67.7,2013JJ00
GM0301,64.4,2014JJ00
GM0301,66.8,2015JJ00
GM0301,65.6,2016JJ00
GM0301,67.1,2017JJ00
GM0301,68.8,2018JJ00
GM0301,70.9,2019JJ00
GM0301,70.3,2020JJ00
GM0301,72.0,2021JJ00
GM0301,77.4,2022JJ00
GM0301,78.3,2023JJ00
GM1896,73.9,2013JJ00
GM1896,73.6,2014JJ00
GM1896,75.3,2015JJ00
GM1896,75.3,2016JJ00
GM1896,77.5,2017JJ00
GM1896,79.2,2018JJ00
GM1896,80.8,2019JJ00
GM1896,79.6,2020JJ00
GM1896,81.7,2021JJ00
GM1896,85.0,2022JJ00
GM1896,85.1,2023JJ00
GM0642,68.7,2013JJ00
GM0642,67.3,2014JJ00
GM0642,68.8,2015JJ00
GM0642,67.4,2016JJ00
GM0642,70.3,2017JJ00
GM0642,71.8,2018JJ00
GM0642,72.8,2019JJ00
GM0642,71.3,2020JJ00
GM0642,73.0,2021JJ00
GM0642,76.7,2022JJ00
GM0642,77.4,2023JJ00
GM0193,71.6,2013JJ00
GM0193,68.1,2014JJ00
GM0193,66.6,2015JJ00
GM0193,66.9,2016JJ00
GM0193,68.6,2017JJ00
GM0193,74.8,2018JJ00
GM0193,72.2,2019JJ00
GM0193,68.9,2020JJ00
GM0193,73.4,2021JJ00
GM0193,78.9,2022JJ00
GM0193,79.6,2023JJ00
AM01  ,64.2,2013JJ00
AM01  ,61.8,2014JJ00
AM01  ,63.6,2015JJ00
AM01  ,63.9,2016JJ00
AM01  ,65.5,2017JJ00
AM01  ,66.7,2018JJ00
AM01  ,68.6,2019JJ00
AM01  ,65.0,2020JJ00
AM01  ,68.5,2021JJ00
AM01  ,73.8,2022JJ00
AM01  ,73.0,2023JJ00
AM02  ,66.3,2013JJ00
AM02  ,65.2,2014JJ00
AM02  ,66.1,2015JJ00
AM02  ,67.4,2016JJ00
AM02  ,68.5,2017JJ00
AM02  ,70.9,2018JJ00
AM02  ,73.9,2019JJ00
AM02  ,71.2,2020JJ00
AM02  ,72.8,2021JJ00
AM02  ,77.5,2022JJ00
AM02  ,79.2,2023JJ00
AM03  ,67.3,2013JJ00
AM03  ,66.8,2014JJ00
AM03  ,69.2,2015JJ00
AM03  ,68.4,2016JJ00
AM03  ,69.7,2017JJ00
AM03  ,72.0,2018JJ00
AM03  ,74.9,2019JJ00
AM03  ,72.3,2020JJ00
AM03  ,76.1,2021JJ00
AM03  ,79.9,2022JJ00
AM03  ,79.4,2023JJ00
AM05  ,68.2,2013JJ00
AM05  ,66.6,2014JJ00
AM05  ,68.4,2015JJ00
AM05  ,68.1,2016JJ00
AM05  ,69.9,2017JJ00
AM05  ,71.6,2018JJ00
AM05  ,73.1,2019JJ00
AM05  ,69.7,2020JJ00
AM05  ,73.8,2021JJ00
AM05  ,77.9,2022JJ00
AM05  ,79.4,2023JJ00
AM06  ,70.5,2013JJ00
AM06  ,68.8,2014JJ00
AM06  ,70.2,2015JJ00
AM06  ,69.6,2016JJ00
AM06  ,71.0,2017JJ00
AM06  ,73.1,2018JJ00
AM06  ,73.8,2019JJ00
AM06  ,72.6,2020JJ00
AM06  ,74.6,2021JJ00
AM06  ,78.2,2022JJ00
AM06  ,80.4,2023JJ00
AM07  ,67.5,2013JJ00
AM07  ,64.6,2014JJ00
AM07  ,66.7,2015JJ00
AM07  ,66.4,2016JJ00
AM07  ,69.1,2017JJ00
AM07  ,70.9,2018JJ00
AM07  ,70.0,2019JJ00
AM07  ,69.0,2020JJ00
AM07  ,70.1,2021JJ00
AM07  ,75.0,2022JJ00
AM07  ,77.8,2023JJ00
AM08  ,67.5,2013JJ00
AM08  ,65.9,2014JJ00
AM08  ,66.4,2015JJ00
AM08  ,66.9,2016JJ00
AM08  ,69.7,2017JJ00
AM08  ,69.1,2018JJ00
AM08  ,69.6,2019JJ00
AM08  ,68.0,2020JJ00
AM08  ,70.4,2021JJ00
AM08  ,73.9,2022JJ00
AM08  ,76.4,2023JJ00
AM09  ,70.4,2013JJ00
AM09  ,69.4,2014JJ00
AM09  ,70.9,2015JJ00
AM09  ,70.7,2016JJ00
AM09  ,72.3,2017JJ00
AM09  ,74.8,2018JJ00
AM09  ,75.0,2019JJ00
AM09  ,73.4,2020JJ00
AM09  ,77.6,2021JJ00
AM09  ,80.4,2022JJ00
AM09  ,81.5,2023JJ00
AM10  ,71.3,2013JJ00
AM10  ,70.1,2014JJ00
AM10  ,71.7,2015JJ00
AM10  ,72.1,2016JJ00
AM10  ,73.3,2017JJ00
AM10  ,74.9,2018JJ00
AM10  ,75.3,2019JJ00
AM10  ,74.4,2020JJ00
AM10  ,77.0,2021JJ00
AM10  ,79.7,2022JJ00
AM10  ,81.2,2023JJ00
AM11  ,63.0,2013JJ00
AM11  ,61.9,2014JJ00
AM11  ,64.7,2015JJ00
AM11  ,65.6,2016JJ00
AM11  ,67.5,2017JJ00
AM11  ,69.9,2018JJ00
AM11  ,70.7,2019JJ00
AM11  ,68.0,2020JJ00
AM11  ,69.8,2021JJ00
AM11  ,74.4,2022JJ00
AM11  ,74.7,2023JJ00
AM12  ,67.1,2013JJ00
AM12  ,65.4,2014JJ00
AM12  ,67.3,2015JJ00
AM12  ,67.2,2016JJ00
AM12  ,68.7,2017JJ00
AM12  ,69.5,2018JJ00
AM12  ,70.7,2019JJ00
AM12  ,66.8,2020JJ00
AM12  ,70.6,2021JJ00
AM12  ,73.7,2022JJ00
AM12  ,75.3,2023JJ00
AM13  ,69.6,2013JJ00
AM13  ,67.3,2014JJ00
AM13  ,68.2,2015JJ00
AM13  ,69.5,2016JJ00
AM13  ,68.5,2017JJ00
AM13  ,71.7,2018JJ00
AM13  ,72.0,2019JJ00
AM13  ,68.2,2020JJ00
AM13  ,68.9,2021JJ00
AM13  ,73.9,2022JJ00
AM13  ,75.9,2023JJ00
AM14  ,69.7,2013JJ00
AM14  ,68.4,2014JJ00
AM14  ,69.6,2015JJ00
AM14  ,70.6,2016JJ00
AM14  ,70.2,2017JJ00
AM14  ,73.2,2018JJ00
AM14  ,73.9,2019JJ00
AM14  ,71.8,2020JJ00
AM14  ,71.6,2021JJ00
AM14  ,77.1,2022JJ00
AM14  ,78.5,2023JJ00
AM15  ,72.8,2013JJ00
AM15  ,71.6,2014JJ00
AM15  ,74.1,2015JJ00
AM15  ,74.2,2016JJ00
AM15  ,74.7,2017JJ00
AM15  ,76.1,2018JJ00
AM15  ,77.7,2019JJ00
AM15  ,75.0,2020JJ00
AM15  ,76.9,2021JJ00
AM15  ,79.8,2022JJ00
AM15  ,80.8,2023JJ00
AM17  ,69.4,2013JJ00
AM17  ,68.3,2014JJ00
AM17  ,71.2,2015JJ00
AM17  ,70.6,2016JJ00
AM17  ,72.3,2017JJ00
AM17  ,74.1,2018JJ00
AM17  ,75.9,2019JJ00
AM17  ,71.8,2020JJ00
AM17  ,73.7,2021JJ00
AM17  ,76.9,2022JJ00
AM17  ,78.5,2023JJ00
AM18  ,64.5,2013JJ00
AM18  ,66.2,2014JJ00
AM18  ,67.2,2015JJ00
AM18  ,68.4,2016JJ00
AM18  ,69.2,2017JJ00
AM18  ,68.3,2018JJ00
AM18  ,68.0,2019JJ00
AM18  ,65.1,2020JJ00
AM18  ,65.8,2021JJ00
AM18  ,70.1,2022JJ00
AM18  ,70.3,2023JJ00
AM19  ,70.8,2013JJ00
AM19  ,69.8,2014JJ00
AM19  ,70.9,2015JJ00
AM19  ,70.3,2016JJ00
AM19  ,71.2,2017JJ00
AM19  ,72.4,2018JJ00
AM19  ,74.1,2019JJ00
AM19  ,70.4,2020JJ00
AM19  ,73.1,2021JJ00
AM19  ,76.8,2022JJ00
AM19  ,77.7,2023JJ00
AM20  ,70.0,2013JJ00
AM20  ,70.3,2014JJ00
AM20  ,69.3,2015JJ00
AM20  ,70.6,2016JJ00
AM20  ,72.5,2017JJ00
AM20  ,74.0,2018JJ00
AM20  ,77.0,2019JJ00
AM20  ,73.5,2020JJ00
AM20  ,74.7,2021JJ00
AM20  ,78.8,2022JJ00
AM20  ,79.3,2023JJ00
AM21  ,61.6,2013JJ00
AM21  ,59.5,2014JJ00
AM21  ,62.4,2015JJ00
AM21  ,61.2,2016JJ00
AM21  ,62.4,2017JJ00
AM21  ,62.4,2018JJ00
AM21  ,65.6,2019JJ00
AM21  ,61.6,2020JJ00
AM21  ,62.6,2021JJ00
AM21  ,66.7,2022JJ00
AM21  ,68.7,2023JJ00
AM22  ,63.4,2013JJ00
AM22  ,61.3,2014JJ00
AM22  ,63.2,2015JJ00
AM22  ,62.6,2016JJ00
AM22  ,65.7,2017JJ00
AM22  ,67.5,2018JJ00
AM22  ,69.8,2019JJ00
AM22  ,66.4,2020JJ00
AM22  ,68.2,2021JJ00
AM22  ,72.7,2022JJ00
AM22  ,72.5,2023JJ00
AM23  ,68.9,2013JJ00
AM23  ,65.8,2014JJ00
AM23  ,67.6,2015JJ00
AM23  ,68.7,2016JJ00
AM23  ,70.5,2017JJ00
AM23  ,72.4,2018JJ00
AM23  ,74.1,2019JJ00
AM23  ,70.9,2020JJ00
AM23  ,73.5,2021JJ00
AM23  ,77.1,2022JJ00
AM23  ,78.1,2023JJ00
AM24  ,70.6,2013JJ00
AM24  ,71.0,2014JJ00
AM24  ,74.3,2015JJ00
AM24  ,74.9,2016JJ00
AM24  ,75.2,2017JJ00
AM24  ,77.1,2018JJ00
AM24  ,77.7,2019JJ00
AM24  ,76.4,2020JJ00
AM24  ,76.1,2021JJ00
AM24  ,79.4,2022JJ00
AM24  ,80.4,2023JJ00
AM25  ,70.8,2013JJ00
AM25  ,70.6,2014JJ00
AM25  ,72.2,2015JJ00
AM25  ,71.0,2016JJ00
AM25  ,73.7,2017JJ00
AM25  ,75.5,2018JJ00
AM25  ,76.2,2019JJ00
AM25  ,73.3,2020JJ00
AM25  ,76.0,2021JJ00
AM25  ,78.6,2022JJ00
AM25  ,79.3,2023JJ00
AM26  ,71.8,2013JJ00
AM26  ,69.3,2014JJ00
AM26  ,73.5,2015JJ00
AM26  ,73.2,2016JJ00
AM26  ,74.2,2017JJ00
AM26  ,76.1,2018JJ00
AM26  ,76.5,2019JJ00
AM26  ,74.7,2020JJ00
AM26  ,74.7,2021JJ00
AM26  ,77.1,2022JJ00
AM26  ,78.1,2023JJ00
AM27  ,72.1,2013JJ00
AM27  ,70.8,2014JJ00
AM27  ,74.0,2015JJ00
AM27  ,73.4,2016JJ00
AM27  ,74.8,2017JJ00
AM27  ,77.3,2018JJ00
AM27  ,78.7,2019JJ00
AM27  ,77.2,2020JJ00
AM27  ,77.7,2021JJ00
AM27  ,80.2,2022JJ00
AM27  ,81.4,2023JJ00
AM28  ,70.3,2013JJ00
AM28  ,68.9,2014JJ00
AM28  ,71.1,2015JJ00
AM28  ,69.6,2016JJ00
AM28  ,72.8,2017JJ00
AM28  ,72.5,2018JJ00
AM28  ,75.0,2019JJ00
AM28  ,72.1,2020JJ00
AM28  ,72.1,2021JJ00
AM28  ,75.4,2022JJ00
AM28  ,76.8,2023JJ00
AM29  ,71.8,2013JJ00
AM29  ,70.4,2014JJ00
AM29  ,72.4,2015JJ00
AM29  ,74.0,2016JJ00
AM29  ,75.3,2017JJ00
AM29  ,76.7,2018JJ00
AM29  ,79.1,2019JJ00
AM29  ,76.5,2020JJ00
AM29  ,76.8,2021JJ00
AM29  ,79.7,2022JJ00
AM29  ,79.9,2023JJ00
AM30  ,62.6,2013JJ00
AM30  ,62.8,2014JJ00
AM30  ,64.8,2015JJ00
AM30  ,64.3,2016JJ00
AM30  ,65.5,2017JJ00
AM30  ,68.1,2018JJ00
AM30  ,69.6,2019JJ00
AM30  ,64.2,2020JJ00
AM30  ,67.0,2021JJ00
AM30  ,70.0,2022JJ00
AM30  ,70.5,2023JJ00
AM32  ,71.3,2013JJ00
AM32  ,69.2,2014JJ00
AM32  ,74.0,2015JJ00
AM32  ,72.9,2016JJ00
AM32  ,74.1,2017JJ00
AM32  ,75.7,2018JJ00
AM32  ,77.3,2019JJ00
AM32  ,74.6,2020JJ00
AM32  ,76.5,2021JJ00
AM32  ,79.7,2022JJ00
AM32  ,80.5,2023JJ00
AM33  ,68.9,2013JJ00
AM33  ,69.4,2014JJ00
AM33  ,70.9,2015JJ00
AM33  ,69.9,2016JJ00
AM33  ,72.1,2017JJ00
AM33  ,74.5,2018JJ00
AM33  ,77.3,2019JJ00
AM33  ,72.8,2020JJ00
AM33  ,75.4,2021JJ00
AM33  ,78.3,2022JJ00
AM33  ,78.3,2023JJ00
AM34  ,65.3,2013JJ00
AM34  ,64.0,2014JJ00
AM34  ,65.4,2015JJ00
AM34  ,67.0,2016JJ00
AM34  ,67.2,2017JJ00
AM34  ,68.8,2018JJ00
AM34  ,71.3,2019JJ00
AM34  ,68.2,2020JJ00
AM34  ,68.8,2021JJ00
AM34  ,73.5,2022JJ00
AM34  ,74.7,2023JJ00
AM35  ,71.6,2013JJ00
AM35  ,69.7,2014JJ00
AM35  ,71.2,2015JJ00
AM35  ,72.4,2016JJ00
AM35  ,73.5,2017JJ00
AM35  ,74.5,2018JJ00
AM35  ,77.2,2019JJ00
AM35  ,76.1,2020JJ00
AM35  ,76.4,2021JJ00
AM35  ,80.3,2022JJ00
AM35  ,81.8,2023JJ00
AM36  ,73.1,2013JJ00
AM36  ,70.9,2014JJ00
AM36  ,71.6,2015JJ00
AM36  ,71.6,2016JJ00
AM36  ,73.2,2017JJ00
AM36  ,76.2,2018JJ00
AM36  ,76.6,2019JJ00
AM36  ,73.8,2020JJ00
AM36  ,77.1,2021JJ00
AM36  ,81.1,2022JJ00
AM36  ,82.1,2023JJ00
AM37  ,70.1,2013JJ00
AM37  ,68.4,2014JJ00
AM37  ,71.2,2015JJ00
AM37  ,71.1,2016JJ00
AM37  ,73.0,2017JJ00
AM37  ,75.2,2018JJ00
AM37  ,74.1,2019JJ00
AM37  ,70.9,2020JJ00
AM37  ,73.3,2021JJ00
AM37  ,76.3,2022JJ00
AM37  ,77.4,2023JJ00
AM38  ,71.6,2013JJ00
AM38  ,69.3,2014JJ00
AM38  ,70.2,2015JJ00
AM38  ,70.8,2016JJ00
AM38  ,71.2,2017JJ00
AM38  ,72.6,2018JJ00
AM38  ,72.9,2019JJ00
AM38  ,72.2,2020JJ00
AM38  ,73.4,2021JJ00
AM38  ,77.1,2022JJ00
AM38  ,78.7,2023JJ00
AM99  ,,2013JJ00
AM99  ,,2014JJ00
AM99  ,,2015JJ00
AM99  ,,2016JJ00
AM99  ,,2017JJ00
AM99  ,,2018JJ00
AM99  ,,2019JJ00
AM99  ,,2020JJ00
AM99  ,,2021JJ00
AM99  ,,2022JJ00
AM99  ,,2023JJ00
NL01  ,83.2,2013JJ00
NL01  ,82.9,2014JJ00
NL01  ,83.3,2015JJ00
NL01  ,83.8,2016JJ00
NL01  ,84.3,2017JJ00
NL01  ,85.5,2018JJ00
NL01  ,86.0,2019JJ00
NL01  ,85.7,2020JJ00
NL01  ,86.4,2021JJ00
NL01  ,87.3,2022JJ00
NL01  ,87.5,2023JJ00
LD01  ,82.9,2013JJ00
LD01  ,82.4,2014JJ00
LD01  ,83.0,2015JJ00
LD01  ,83.7,2016JJ00
LD01  ,84.1,2017JJ00
LD01  ,84.7,2018JJ00
LD01  ,85.2,2019JJ00
LD01  ,85.2,2020JJ00
LD01  ,86.2,2021JJ00
LD01  ,87.1,2022JJ00
LD01  ,87.1,2023JJ00
LD02  ,84.0,2013JJ00
LD02  ,83.7,2014JJ00
LD02  ,84.2,2015JJ00
LD02  ,84.4,2016JJ00
LD02  ,85.1,2017JJ00
LD02  ,86.2,2018JJ00
LD02  ,86.5,2019JJ00
LD02  ,86.3,2020JJ00
LD02  ,87.3,2021JJ00
LD02  ,88.0,2022JJ00
LD02  ,88.0,2023JJ00
LD03  ,82.6,2013JJ00
LD03  ,82.2,2014JJ00
LD03  ,82.4,2015JJ00
LD03  ,82.9,2016JJ00
LD03  ,83.4,2017JJ00
LD03  ,84.9,2018JJ00
LD03  ,85.5,2019JJ00
LD03  ,85.2,2020JJ00
LD03  ,85.4,2021JJ00
LD03  ,86.6,2022JJ00
LD03  ,87.0,2023JJ00
LD04  ,84.2,2013JJ00
LD04  ,84.0,2014JJ00
LD04  ,84.6,2015JJ00
LD04  ,85.4,2016JJ00
LD04  ,85.8,2017JJ00
LD04  ,86.5,2018JJ00
LD04  ,86.9,2019JJ00
LD04  ,86.8,2020JJ00
LD04  ,87.9,2021JJ00
LD04  ,88.4,2022JJ00
LD04  ,88.4,2023JJ00
PV20  ,81.4,2013JJ00
PV20  ,80.3,2014JJ00
PV20  ,80.6,2015JJ00
PV20  ,81.6,2016JJ00
PV20  ,81.4,2017JJ00
PV20  ,82.3,2018JJ00
PV20  ,83.3,2019JJ00
PV20  ,83.8,2020JJ00
PV20  ,84.9,2021JJ00
PV20  ,86.2,2022JJ00
PV20  ,85.7,2023JJ00
PV21  ,83.5,2013JJ00
PV21  ,83.4,2014JJ00
PV21  ,84.6,2015JJ00
PV21  ,85.3,2016JJ00
PV21  ,85.7,2017JJ00
PV21  ,86.2,2018JJ00
PV21  ,86.1,2019JJ00
PV21  ,85.7,2020JJ00
PV21  ,86.8,2021JJ00
PV21  ,87.5,2022JJ00
PV21  ,87.9,2023JJ00
PV22  ,83.9,2013JJ00
PV22  ,83.8,2014JJ00
PV22  ,83.8,2015JJ00
PV22  ,84.4,2016JJ00
PV22  ,85.5,2017JJ00
PV22  ,86.1,2018JJ00
PV22  ,86.4,2019JJ00
PV22  ,86.2,2020JJ00
PV22  ,87.2,2021JJ00
PV22  ,87.9,2022JJ00
PV22  ,88.1,2023JJ00
PV23  ,84.2,2013JJ00
PV23  ,83.9,2014JJ00
PV23  ,84.7,2015JJ00
PV23  ,85.1,2016JJ00
PV23  ,84.9,2017JJ00
PV23  ,86.2,2018JJ00
PV23  ,86.9,2019JJ00
PV23  ,86.4,2020JJ00
PV23  ,87.5,2021JJ00
PV23  ,88.5,2022JJ00
PV23  ,88.5,2023JJ00
PV24  ,81.0,2013JJ00
PV24  ,80.1,2014JJ00
PV24  ,81.0,2015JJ00
PV24  ,81.7,2016JJ00
PV24  ,82.8,2017JJ00
PV24  ,84.9,2018JJ00
PV24  ,84.6,2019JJ00
PV24  ,84.8,2020JJ00
PV24  ,85.4,2021JJ00
PV24  ,86.9,2022JJ00
PV24  ,86.5,2023JJ00
PV25  ,84.6,2013JJ00
PV25  ,84.4,2014JJ00
PV25  ,84.7,2015JJ00
PV25  ,84.6,2016JJ00
PV25  ,85.8,2017JJ00
PV25  ,86.5,2018JJ00
PV25  ,86.8,2019JJ00
PV25  ,86.7,2020JJ00
PV25  ,87.6,2021JJ00
PV25  ,88.0,2022JJ00
PV25  ,88.1,2023JJ00
PV26  ,85.0,2013JJ00
PV26  ,84.8,2014JJ00
PV26  ,84.8,2015JJ00
PV26  ,85.8,2016JJ00
PV26  ,86.1,2017JJ00
PV26  ,86.9,2018JJ00
PV26  ,87.5,2019JJ00
PV26  ,87.5,2020JJ00
PV26  ,88.2,2021JJ00
PV26  ,88.6,2022JJ00
PV26  ,88.4,2023JJ00
PV27  ,83.3,2013JJ00
PV27  ,82.6,2014JJ00
PV27  ,83.3,2015JJ00
PV27  ,84.3,2016JJ00
PV27  ,84.0,2017JJ00
PV27  ,85.0,2018JJ00
PV27  ,85.7,2019JJ00
PV27  ,85.3,2020JJ00
PV27  ,85.2,2021JJ00
PV27  ,86.7,2022JJ00
PV27  ,87.2,2023JJ00
PV28  ,80.9,2013JJ00
PV28  ,80.6,2014JJ00
PV28  ,80.6,2015JJ00
PV28  ,80.4,2016JJ00
PV28  ,81.7,2017JJ00
PV28  ,83.9,2018JJ00
PV28  ,84.6,2019JJ00
PV28  ,84.2,2020JJ00
PV28  ,84.5,2021JJ00
PV28  ,85.6,2022JJ00
PV28  ,86.2,2023JJ00
PV29  ,84.3,2013JJ00
PV29  ,84.9,2014JJ00
PV29  ,85.4,2015JJ00
PV29  ,85.9,2016JJ00
PV29  ,85.3,2017JJ00
PV29  ,86.2,2018JJ00
PV29  ,86.3,2019JJ00
