Regiokenmerken,LeerlingenStudenten_1,Perioden
GM0733 ,540.0,2014SJ00
GM0733 ,510.0,2015SJ00
GM0733 ,500.0,2016SJ00
GM0733 ,480.0,2017SJ00
GM0733 ,460.0,2018SJ00
GM0733 ,,2019SJ00
GM0733 ,,2020SJ00
GM0733 ,,2021SJ00
GM0733 ,,2022SJ00
GM0733 ,,2023SJ00
GM1705 ,2420.0,2011SJ00
GM1705 ,2340.0,2012SJ00
GM1705 ,2300.0,2013SJ00
GM1705 ,2210.0,2014SJ00
GM1705 ,2160.0,2015SJ00
GM1705 ,2110.0,2016SJ00
GM1705 ,2090.0,2017SJ00
GM1705 ,2050.0,2018SJ00
GM1705 ,2000.0,2019SJ00
GM1705 ,1950.0,2020SJ00
GM1705 ,1940.0,2021SJ00
GM1705 ,1920.0,2022SJ00
GM1705 ,1870.0,2023SJ00
GM0553 ,1100.0,2011SJ00
GM0553 ,1060.0,2012SJ00
GM0553 ,1060.0,2013SJ00
GM0553 ,1040.0,2014SJ00
GM0553 ,1010.0,2015SJ00
GM0553 ,1000.0,2016SJ00
GM0553 ,1000.0,2017SJ00
GM0553 ,970.0,2018SJ00
GM0553 ,940.0,2019SJ00
GM0553 ,930.0,2020SJ00
GM0553 ,930.0,2021SJ00
GM0553 ,940.0,2022SJ00
GM0553 ,910.0,2023SJ00
GM0140 ,640.0,2011SJ00
GM0140 ,630.0,2012SJ00
GM0140 ,600.0,2013SJ00
GM0140 ,580.0,2014SJ00
GM0140 ,540.0,2015SJ00
GM0140 ,520.0,2016SJ00
GM0140 ,520.0,2017SJ00
GM0140 ,,2018SJ00
GM0140 ,,2019SJ00
GM0140 ,,2020SJ00
GM0140 ,,2021SJ00
GM0140 ,,2022SJ00
GM0140 ,,2023SJ00
GM0262 ,1610.0,2011SJ00
GM0262 ,1560.0,2012SJ00
GM0262 ,1510.0,2013SJ00
GM0262 ,1390.0,2014SJ00
GM0262 ,1340.0,2015SJ00
GM0262 ,1310.0,2016SJ00
GM0262 ,1290.0,2017SJ00
GM0262 ,1230.0,2018SJ00
GM0262 ,1230.0,2019SJ00
GM0262 ,1210.0,2020SJ00
GM0262 ,1210.0,2021SJ00
GM0262 ,1210.0,2022SJ00
GM0262 ,1170.0,2023SJ00
GM0809 ,1120.0,2011SJ00
GM0809 ,1080.0,2012SJ00
GM0809 ,1050.0,2013SJ00
GM0809 ,1010.0,2014SJ00
GM0809 ,960.0,2015SJ00
GM0809 ,940.0,2016SJ00
GM0809 ,930.0,2017SJ00
GM0809 ,900.0,2018SJ00
GM0809 ,890.0,2019SJ00
GM0809 ,920.0,2020SJ00
GM0809 ,930.0,2021SJ00
GM0809 ,920.0,2022SJ00
GM0809 ,930.0,2023SJ00
GM0331 ,850.0,2011SJ00
GM0331 ,800.0,2012SJ00
GM0331 ,810.0,2013SJ00
GM0331 ,790.0,2014SJ00
GM0331 ,770.0,2015SJ00
GM0331 ,690.0,2016SJ00
GM0331 ,680.0,2017SJ00
GM0331 ,640.0,2018SJ00
GM0331 ,610.0,2019SJ00
GM0331 ,610.0,2020SJ00
GM0331 ,640.0,2021SJ00
GM0331 ,620.0,2022SJ00
GM0331 ,660.0,2023SJ00
GM0024 ,500.0,2011SJ00
GM0024 ,490.0,2012SJ00
GM0024 ,460.0,2013SJ00
GM0024 ,460.0,2014SJ00
GM0024 ,460.0,2015SJ00
GM0024 ,410.0,2016SJ00
GM0024 ,440.0,2017SJ00
GM0024 ,420.0,2018SJ00
GM0024 ,380.0,2019SJ00
GM0024 ,380.0,2020SJ00
GM0024 ,,2021SJ00
GM0024 ,,2022SJ00
GM0024 ,,2023SJ00
GM0168 ,1100.0,2011SJ00
GM0168 ,1100.0,2012SJ00
GM0168 ,1080.0,2013SJ00
GM0168 ,1060.0,2014SJ00
GM0168 ,1000.0,2015SJ00
GM0168 ,970.0,2016SJ00
GM0168 ,950.0,2017SJ00
GM0168 ,930.0,2018SJ00
GM0168 ,910.0,2019SJ00
GM0168 ,890.0,2020SJ00
GM0168 ,880.0,2021SJ00
GM0168 ,910.0,2022SJ00
GM0168 ,910.0,2023SJ00
GM1671 ,540.0,2011SJ00
GM1671 ,520.0,2012SJ00
GM1671 ,520.0,2013SJ00
GM1671 ,500.0,2014SJ00
GM1671 ,,2015SJ00
GM1671 ,,2016SJ00
GM1671 ,,2017SJ00
GM1671 ,,2018SJ00
GM1671 ,,2019SJ00
GM1671 ,,2020SJ00
GM1671 ,,2021SJ00
GM1671 ,,2022SJ00
GM1671 ,,2023SJ00
GM0263 ,1250.0,2011SJ00
GM0263 ,1260.0,2012SJ00
GM0263 ,1240.0,2013SJ00
GM0263 ,1210.0,2014SJ00
GM0263 ,1140.0,2015SJ00
GM0263 ,1120.0,2016SJ00
GM0263 ,1070.0,2017SJ00
GM0263 ,1070.0,2018SJ00
GM0263 ,1070.0,2019SJ00
GM0263 ,1040.0,2020SJ00
GM0263 ,1040.0,2021SJ00
GM0263 ,1040.0,2022SJ00
GM0263 ,1050.0,2023SJ00
GM1641 ,930.0,2011SJ00
GM1641 ,900.0,2012SJ00
GM1641 ,840.0,2013SJ00
GM1641 ,800.0,2014SJ00
GM1641 ,780.0,2015SJ00
GM1641 ,750.0,2016SJ00
GM1641 ,750.0,2017SJ00
GM1641 ,720.0,2018SJ00
GM1641 ,710.0,2019SJ00
GM1641 ,720.0,2020SJ00
GM1641 ,730.0,2021SJ00
GM1641 ,720.0,2022SJ00
GM1641 ,710.0,2023SJ00
GM1991 ,,2011SJ00
GM1991 ,,2012SJ00
GM1991 ,,2013SJ00
GM1991 ,,2014SJ00
GM1991 ,,2015SJ00
GM1991 ,,2016SJ00
GM1991 ,,2017SJ00
GM1991 ,,2018SJ00
GM1991 ,,2019SJ00
GM1991 ,,2020SJ00
GM1991 ,,2021SJ00
GM1991 ,2270.0,2022SJ00
GM1991 ,2310.0,2023SJ00
GM0556 ,1380.0,2011SJ00
GM0556 ,1390.0,2012SJ00
GM0556 ,1400.0,2013SJ00
GM0556 ,1350.0,2014SJ00
GM0556 ,1380.0,2015SJ00
GM0556 ,1400.0,2016SJ00
GM0556 ,1350.0,2017SJ00
GM0556 ,1370.0,2018SJ00
GM0556 ,1370.0,2019SJ00
GM0556 ,1410.0,2020SJ00
GM0556 ,1430.0,2021SJ00
GM0556 ,1490.0,2022SJ00
GM0556 ,1530.0,2023SJ00
GM0935 ,3620.0,2011SJ00
GM0935 ,3490.0,2012SJ00
GM0935 ,3350.0,2013SJ00
GM0935 ,3260.0,2014SJ00
GM0935 ,3280.0,2015SJ00
GM0935 ,3160.0,2016SJ00
GM0935 ,3020.0,2017SJ00
GM0935 ,3030.0,2018SJ00
GM0935 ,3000.0,2019SJ00
GM0935 ,3020.0,2020SJ00
GM0935 ,2980.0,2021SJ00
GM0935 ,2980.0,2022SJ00
GM0935 ,3060.0,2023SJ00
GM1663 ,490.0,2011SJ00
GM1663 ,490.0,2012SJ00
GM1663 ,460.0,2013SJ00
GM1663 ,440.0,2014SJ00
GM1663 ,430.0,2015SJ00
GM1663 ,410.0,2016SJ00
GM1663 ,380.0,2017SJ00
GM1663 ,380.0,2018SJ00
GM1663 ,,2019SJ00
GM1663 ,,2020SJ00
GM1663 ,,2021SJ00
GM1663 ,,2022SJ00
GM1663 ,,2023SJ00
GM0025 ,570.0,2011SJ00
GM0025 ,550.0,2012SJ00
GM0025 ,530.0,2013SJ00
GM0025 ,500.0,2014SJ00
GM0025 ,500.0,2015SJ00
GM0025 ,490.0,2016SJ00
GM0025 ,490.0,2017SJ00
GM0025 ,470.0,2018SJ00
GM0025 ,,2019SJ00
GM0025 ,,2020SJ00
GM0025 ,,2021SJ00
GM0025 ,,2022SJ00
GM0025 ,,2023SJ00
GM0420 ,2370.0,2011SJ00
GM0420 ,2310.0,2012SJ00
GM0420 ,2200.0,2013SJ00
GM0420 ,2160.0,2014SJ00
GM0420 ,2070.0,2015SJ00
GM0420 ,2000.0,2016SJ00
GM0420 ,1960.0,2017SJ00
GM0420 ,1950.0,2018SJ00
GM0420 ,1930.0,2019SJ00
GM0420 ,1910.0,2020SJ00
GM0420 ,1880.0,2021SJ00
GM0420 ,1860.0,2022SJ00
GM0420 ,1820.0,2023SJ00
GM0938 ,800.0,2011SJ00
GM0938 ,770.0,2012SJ00
GM0938 ,740.0,2013SJ00
GM0938 ,730.0,2014SJ00
GM0938 ,710.0,2015SJ00
GM0938 ,680.0,2016SJ00
GM0938 ,640.0,2017SJ00
GM0938 ,630.0,2018SJ00
GM0938 ,620.0,2019SJ00
GM0938 ,620.0,2020SJ00
GM0938 ,630.0,2021SJ00
GM0938 ,630.0,2022SJ00
GM0938 ,610.0,2023SJ00
GM1948 ,,2011SJ00
GM1948 ,,2012SJ00
GM1948 ,,2013SJ00
GM1948 ,,2014SJ00
GM1948 ,,2015SJ00
GM1948 ,,2016SJ00
GM1948 ,3250.0,2017SJ00
GM1948 ,3250.0,2018SJ00
GM1948 ,3270.0,2019SJ00
GM1948 ,3280.0,2020SJ00
GM1948 ,3280.0,2021SJ00
GM1948 ,3310.0,2022SJ00
GM1948 ,3270.0,2023SJ00
GM1908 ,750.0,2011SJ00
GM1908 ,710.0,2012SJ00
GM1908 ,700.0,2013SJ00
GM1908 ,680.0,2014SJ00
GM1908 ,680.0,2015SJ00
GM1908 ,670.0,2016SJ00
GM1908 ,630.0,2017SJ00
GM1908 ,,2018SJ00
GM1908 ,,2019SJ00
GM1908 ,,2020SJ00
GM1908 ,,2021SJ00
GM1908 ,,2022SJ00
GM1908 ,,2023SJ00
GM1987 ,580.0,2011SJ00
GM1987 ,570.0,2012SJ00
GM1987 ,530.0,2013SJ00
GM1987 ,500.0,2014SJ00
GM1987 ,490.0,2015SJ00
GM1987 ,490.0,2016SJ00
GM1987 ,470.0,2017SJ00
GM1987 ,,2018SJ00
GM1987 ,,2019SJ00
GM1987 ,,2020SJ00
GM1987 ,,2021SJ00
GM1987 ,,2022SJ00
GM1987 ,,2023SJ00
GM0119 ,1660.0,2011SJ00
GM0119 ,1620.0,2012SJ00
GM0119 ,1610.0,2013SJ00
GM0119 ,1570.0,2014SJ00
GM0119 ,1560.0,2015SJ00
GM0119 ,1550.0,2016SJ00
GM0119 ,1560.0,2017SJ00
GM0119 ,1530.0,2018SJ00
GM0119 ,1500.0,2019SJ00
GM0119 ,1480.0,2020SJ00
GM0119 ,1450.0,2021SJ00
GM0119 ,1420.0,2022SJ00
GM0119 ,1420.0,2023SJ00
GM0687 ,2280.0,2011SJ00
GM0687 ,2230.0,2012SJ00
GM0687 ,2160.0,2013SJ00
GM0687 ,2160.0,2014SJ00
GM0687 ,2130.0,2015SJ00
GM0687 ,2080.0,2016SJ00
GM0687 ,2130.0,2017SJ00
GM0687 ,2080.0,2018SJ00
GM0687 ,2080.0,2019SJ00
GM0687 ,2030.0,2020SJ00
GM0687 ,2030.0,2021SJ00
GM0687 ,2000.0,2022SJ00
GM0687 ,1970.0,2023SJ00
GM0559 ,880.0,2011SJ00
GM0559 ,870.0,2012SJ00
GM0559 ,,2013SJ00
GM0559 ,,2014SJ00
GM0559 ,,2015SJ00
GM0559 ,,2016SJ00
GM0559 ,,2017SJ00
GM0559 ,,2018SJ00
GM0559 ,,2019SJ00
GM0559 ,,2020SJ00
GM0559 ,,2021SJ00
GM0559 ,,2022SJ00
GM0559 ,,2023SJ00
GM1842 ,980.0,2011SJ00
GM1842 ,960.0,2012SJ00
GM1842 ,900.0,2013SJ00
GM1842 ,910.0,2014SJ00
GM1842 ,910.0,2015SJ00
GM1842 ,880.0,2016SJ00
GM1842 ,920.0,2017SJ00
GM1842 ,920.0,2018SJ00
GM1842 ,920.0,2019SJ00
GM1842 ,940.0,2020SJ00
GM1842 ,950.0,2021SJ00
GM1842 ,950.0,2022SJ00
GM1842 ,890.0,2023SJ00
GM1731 ,1690.0,2011SJ00
GM1731 ,1650.0,2012SJ00
GM1731 ,1580.0,2013SJ00
GM1731 ,1480.0,2014SJ00
GM1731 ,1480.0,2015SJ00
GM1731 ,1410.0,2016SJ00
GM1731 ,1350.0,2017SJ00
GM1731 ,1320.0,2018SJ00
GM1731 ,1260.0,2019SJ00
GM1731 ,1260.0,2020SJ00
GM1731 ,1280.0,2021SJ00
GM1731 ,1290.0,2022SJ00
GM1731 ,1260.0,2023SJ00
GM1952 ,,2011SJ00
GM1952 ,,2012SJ00
GM1952 ,,2013SJ00
GM1952 ,,2014SJ00
GM1952 ,,2015SJ00
GM1952 ,,2016SJ00
GM1952 ,,2017SJ00
GM1952 ,2460.0,2018SJ00
GM1952 ,2400.0,2019SJ00
GM1952 ,2350.0,2020SJ00
GM1952 ,2310.0,2021SJ00
GM1952 ,2310.0,2022SJ00
GM1952 ,2270.0,2023SJ00
GM0815 ,550.0,2011SJ00
GM0815 ,530.0,2012SJ00
GM0815 ,510.0,2013SJ00
GM0815 ,500.0,2014SJ00
GM0815 ,480.0,2015SJ00
GM0815 ,460.0,2016SJ00
GM0815 ,420.0,2017SJ00
GM0815 ,430.0,2018SJ00
GM0815 ,410.0,2019SJ00
GM0815 ,390.0,2020SJ00
GM0815 ,380.0,2021SJ00
GM0815 ,,2022SJ00
GM0815 ,,2023SJ00
GM0265 ,310.0,2011SJ00
GM0265 ,290.0,2012SJ00
GM0265 ,260.0,2013SJ00
GM0265 ,250.0,2014SJ00
GM0265 ,,2015SJ00
GM0265 ,,2016SJ00
GM0265 ,,2017SJ00
GM0265 ,,2018SJ00
GM0265 ,,2019SJ00
GM0265 ,,2020SJ00
GM0265 ,,2021SJ00
GM0265 ,,2022SJ00
GM0265 ,,2023SJ00
GM1709 ,1780.0,2011SJ00
GM1709 ,1770.0,2012SJ00
GM1709 ,1720.0,2013SJ00
GM1709 ,1650.0,2014SJ00
GM1709 ,1620.0,2015SJ00
GM1709 ,1560.0,2016SJ00
GM1709 ,1550.0,2017SJ00
GM1709 ,1540.0,2018SJ00
GM1709 ,1520.0,2019SJ00
GM1709 ,1450.0,2020SJ00
GM1709 ,1420.0,2021SJ00
GM1709 ,1450.0,2022SJ00
GM1709 ,1440.0,2023SJ00
GM1978 ,,2011SJ00
GM1978 ,,2012SJ00
GM1978 ,,2013SJ00
GM1978 ,,2014SJ00
GM1978 ,,2015SJ00
GM1978 ,,2016SJ00
GM1978 ,,2017SJ00
GM1978 ,,2018SJ00
GM1978 ,2280.0,2019SJ00
GM1978 ,2240.0,2020SJ00
GM1978 ,2210.0,2021SJ00
GM1978 ,2220.0,2022SJ00
GM1978 ,2160.0,2023SJ00
GM1927 ,,2011SJ00
GM1927 ,,2012SJ00
GM1927 ,1790.0,2013SJ00
GM1927 ,1760.0,2014SJ00
GM1927 ,1740.0,2015SJ00
GM1927 ,1710.0,2016SJ00
GM1927 ,1660.0,2017SJ00
GM1927 ,1650.0,2018SJ00
GM1927 ,,2019SJ00
GM1927 ,,2020SJ00
GM1927 ,,2021SJ00
GM1927 ,,2022SJ00
GM1927 ,,2023SJ00
GM1955 ,1660.0,2011SJ00
GM1955 ,1590.0,2012SJ00
GM1955 ,1500.0,2013SJ00
GM1955 ,1420.0,2014SJ00
GM1955 ,1350.0,2015SJ00
GM1955 ,1290.0,2016SJ00
GM1955 ,1270.0,2017SJ00
GM1955 ,1280.0,2018SJ00
GM1955 ,1240.0,2019SJ00
GM1955 ,1220.0,2020SJ00
GM1955 ,1270.0,2021SJ00
GM1955 ,1290.0,2022SJ00
GM1955 ,1310.0,2023SJ00
GM0335 ,790.0,2011SJ00
GM0335 ,790.0,2012SJ00
GM0335 ,770.0,2013SJ00
GM0335 ,750.0,2014SJ00
GM0335 ,750.0,2015SJ00
GM0335 ,720.0,2016SJ00
GM0335 ,700.0,2017SJ00
GM0335 ,680.0,2018SJ00
GM0335 ,650.0,2019SJ00
GM0335 ,640.0,2020SJ00
GM0335 ,600.0,2021SJ00
GM0335 ,590.0,2022SJ00
GM0335 ,580.0,2023SJ00
GM0944 ,400.0,2011SJ00
GM0944 ,380.0,2012SJ00
GM0944 ,370.0,2013SJ00
GM0944 ,330.0,2014SJ00
GM0944 ,320.0,2015SJ00
GM0944 ,290.0,2016SJ00
GM0944 ,300.0,2017SJ00
GM0944 ,280.0,2018SJ00
GM0944 ,280.0,2019SJ00
GM0944 ,270.0,2020SJ00
GM0944 ,250.0,2021SJ00
GM0944 ,250.0,2022SJ00
GM0944 ,250.0,2023SJ00
GM0424 ,350.0,2011SJ00
GM0424 ,350.0,2012SJ00
GM0424 ,340.0,2013SJ00
GM0424 ,320.0,2014SJ00
GM0424 ,300.0,2015SJ00
GM0424 ,,2016SJ00
GM0424 ,,2017SJ00
GM0424 ,,2018SJ00
GM0424 ,,2019SJ00
GM0424 ,,2020SJ00
GM0424 ,,2021SJ00
GM0424 ,,2022SJ00
GM0424 ,,2023SJ00
GM0425 ,1030.0,2011SJ00
GM0425 ,1030.0,2012SJ00
GM0425 ,1050.0,2013SJ00
GM0425 ,1060.0,2014SJ00
GM0425 ,1070.0,2015SJ00
GM0425 ,,2016SJ00
GM0425 ,,2017SJ00
GM0425 ,,2018SJ00
GM0425 ,,2019SJ00
GM0425 ,,2020SJ00
GM0425 ,,2021SJ00
GM0425 ,,2022SJ00
GM0425 ,,2023SJ00
GM1740 ,1410.0,2011SJ00
GM1740 ,1340.0,2012SJ00
GM1740 ,1320.0,2013SJ00
GM1740 ,1330.0,2014SJ00
GM1740 ,1320.0,2015SJ00
GM1740 ,1290.0,2016SJ00
GM1740 ,1330.0,2017SJ00
GM1740 ,1340.0,2018SJ00
GM1740 ,1350.0,2019SJ00
GM1740 ,1310.0,2020SJ00
GM1740 ,1330.0,2021SJ00
GM1740 ,1390.0,2022SJ00
GM1740 ,1390.0,2023SJ00
GM0643 ,620.0,2011SJ00
GM0643 ,590.0,2012SJ00
GM0643 ,580.0,2013SJ00
GM0643 ,570.0,2014SJ00
GM0643 ,,2015SJ00
GM0643 ,,2016SJ00
GM0643 ,,2017SJ00
GM0643 ,,2018SJ00
GM0643 ,,2019SJ00
GM0643 ,,2020SJ00
GM0643 ,,2021SJ00
GM0643 ,,2022SJ00
GM0643 ,,2023SJ00
GM0946 ,740.0,2011SJ00
GM0946 ,710.0,2012SJ00
GM0946 ,690.0,2013SJ00
GM0946 ,670.0,2014SJ00
GM0946 ,640.0,2015SJ00
GM0946 ,620.0,2016SJ00
GM0946 ,610.0,2017SJ00
GM0946 ,600.0,2018SJ00
GM0946 ,590.0,2019SJ00
GM0946 ,600.0,2020SJ00
GM0946 ,590.0,2021SJ00
GM0946 ,610.0,2022SJ00
GM0946 ,620.0,2023SJ00
GM0304 ,740.0,2011SJ00
GM0304 ,730.0,2012SJ00
GM0304 ,720.0,2013SJ00
GM0304 ,680.0,2014SJ00
GM0304 ,630.0,2015SJ00
GM0304 ,610.0,2016SJ00
GM0304 ,610.0,2017SJ00
GM0304 ,610.0,2018SJ00
GM0304 ,,2019SJ00
GM0304 ,,2020SJ00
GM0304 ,,2021SJ00
GM0304 ,,2022SJ00
GM0304 ,,2023SJ00
GM0412 ,710.0,2011SJ00
GM0412 ,,2012SJ00
GM0412 ,,2013SJ00
GM0412 ,,2014SJ00
GM0412 ,,2015SJ00
GM0412 ,,2016SJ00
GM0412 ,,2017SJ00
GM0412 ,,2018SJ00
GM0412 ,,2019SJ00
GM0412 ,,2020SJ00
GM0412 ,,2021SJ00
GM0412 ,,2022SJ00
GM0412 ,,2023SJ00
GM0356 ,2740.0,2011SJ00
GM0356 ,2690.0,2012SJ00
GM0356 ,2660.0,2013SJ00
GM0356 ,2640.0,2014SJ00
GM0356 ,2610.0,2015SJ00
GM0356 ,2610.0,2016SJ00
GM0356 ,2590.0,2017SJ00
GM0356 ,2580.0,2018SJ00
GM0356 ,2620.0,2019SJ00
GM0356 ,2610.0,2020SJ00
GM0356 ,2620.0,2021SJ00
GM0356 ,2630.0,2022SJ00
GM0356 ,2660.0,2023SJ00
GM0569 ,1320.0,2011SJ00
GM0569 ,1300.0,2012SJ00
GM0569 ,1300.0,2013SJ00
GM0569 ,1260.0,2014SJ00
GM0569 ,1250.0,2015SJ00
GM0569 ,1210.0,2016SJ00
GM0569 ,1230.0,2017SJ00
GM0569 ,1210.0,2018SJ00
GM0569 ,1220.0,2019SJ00
GM0569 ,1200.0,2020SJ00
GM0569 ,1200.0,2021SJ00
GM0569 ,1170.0,2022SJ00
GM0569 ,1170.0,2023SJ00
GM0571 ,630.0,2011SJ00
GM0571 ,610.0,2012SJ00
GM0571 ,,2013SJ00
GM0571 ,,2014SJ00
GM0571 ,,2015SJ00
GM0571 ,,2016SJ00
GM0571 ,,2017SJ00
GM0571 ,,2018SJ00
GM0571 ,,2019SJ00
GM0571 ,,2020SJ00
GM0571 ,,2021SJ00
GM0571 ,,2022SJ00
GM0571 ,,2023SJ00
GM0267 ,2220.0,2011SJ00
GM0267 ,2230.0,2012SJ00
GM0267 ,2180.0,2013SJ00
GM0267 ,2110.0,2014SJ00
GM0267 ,2120.0,2015SJ00
GM0267 ,2100.0,2016SJ00
GM0267 ,2090.0,2017SJ00
GM0267 ,2150.0,2018SJ00
GM0267 ,2130.0,2019SJ00
GM0267 ,2110.0,2020SJ00
GM0267 ,2120.0,2021SJ00
GM0267 ,2140.0,2022SJ00
GM0267 ,2090.0,2023SJ00
GM0268 ,6060.0,2011SJ00
GM0268 ,6030.0,2012SJ00
GM0268 ,6090.0,2013SJ00
GM0268 ,6130.0,2014SJ00
GM0268 ,6140.0,2015SJ00
GM0268 ,6130.0,2016SJ00
GM0268 ,6130.0,2017SJ00
GM0268 ,6210.0,2018SJ00
GM0268 ,6230.0,2019SJ00
GM0268 ,6190.0,2020SJ00
GM0268 ,6230.0,2021SJ00
GM0268 ,6240.0,2022SJ00
GM0268 ,6250.0,2023SJ00
GM1930 ,,2011SJ00
GM1930 ,,2012SJ00
GM1930 ,,2013SJ00
GM1930 ,,2014SJ00
GM1930 ,3580.0,2015SJ00
GM1930 ,3570.0,2016SJ00
GM1930 ,3540.0,2017SJ00
GM1930 ,3510.0,2018SJ00
GM1930 ,3520.0,2019SJ00
GM1930 ,3570.0,2020SJ00
GM1930 ,3600.0,2021SJ00
GM1930 ,3600.0,2022SJ00
GM1930 ,3630.0,2023SJ00
GM1970 ,,2011SJ00
GM1970 ,,2012SJ00
GM1970 ,,2013SJ00
GM1970 ,,2014SJ00
GM1970 ,,2015SJ00
GM1970 ,,2016SJ00
GM1970 ,,2017SJ00
GM1970 ,,2018SJ00
GM1970 ,2060.0,2019SJ00
GM1970 ,2010.0,2020SJ00
GM1970 ,1920.0,2021SJ00
GM1970 ,1880.0,2022SJ00
GM1970 ,1880.0,2023SJ00
GM1695 ,290.0,2011SJ00
GM1695 ,270.0,2012SJ00
GM1695 ,280.0,2013SJ00
GM1695 ,270.0,2014SJ00
GM1695 ,240.0,2015SJ00
GM1695 ,240.0,2016SJ00
GM1695 ,240.0,2017SJ00
GM1695 ,240.0,2018SJ00
GM1695 ,240.0,2019SJ00
GM1695 ,230.0,2020SJ00
GM1695 ,240.0,2021SJ00
GM1695 ,250.0,2022SJ00
GM1695 ,250.0,2023SJ00
GM1699 ,1500.0,2011SJ00
GM1699 ,1460.0,2012SJ00
GM1699 ,1430.0,2013SJ00
GM1699 ,1430.0,2014SJ00
GM1699 ,1390.0,2015SJ00
GM1699 ,1430.0,2016SJ00
GM1699 ,1400.0,2017SJ00
GM1699 ,1310.0,2018SJ00
GM1699 ,1260.0,2019SJ00
GM1699 ,1240.0,2020SJ00
GM1699 ,1220.0,2021SJ00
GM1699 ,1220.0,2022SJ00
GM1699 ,1170.0,2023SJ00
GM0171 ,2610.0,2011SJ00
GM0171 ,2590.0,2012SJ00
GM0171 ,2500.0,2013SJ00
GM0171 ,2490.0,2014SJ00
GM0171 ,2480.0,2015SJ00
GM0171 ,2400.0,2016SJ00
GM0171 ,2380.0,2017SJ00
GM0171 ,2310.0,2018SJ00
GM0171 ,2280.0,2019SJ00
GM0171 ,2280.0,2020SJ00
GM0171 ,2260.0,2021SJ00
GM0171 ,2290.0,2022SJ00
GM0171 ,2290.0,2023SJ00
GM0575 ,1090.0,2011SJ00
GM0575 ,1080.0,2012SJ00
GM0575 ,1060.0,2013SJ00
GM0575 ,1050.0,2014SJ00
GM0575 ,1040.0,2015SJ00
GM0575 ,1030.0,2016SJ00
GM0575 ,1030.0,2017SJ00
GM0575 ,1030.0,2018SJ00
GM0575 ,1740.0,2019SJ00
GM0575 ,1750.0,2020SJ00
GM0575 ,1710.0,2021SJ00
GM0575 ,1720.0,2022SJ00
GM0575 ,1740.0,2023SJ00
GM0576 ,760.0,2011SJ00
GM0576 ,730.0,2012SJ00
GM0576 ,720.0,2013SJ00
GM0576 ,740.0,2014SJ00
GM0576 ,690.0,2015SJ00
GM0576 ,700.0,2016SJ00
GM0576 ,700.0,2017SJ00
GM0576 ,710.0,2018SJ00
GM0576 ,,2019SJ00
GM0576 ,,2020SJ00
GM0576 ,,2021SJ00
GM0576 ,,2022SJ00
GM0576 ,,2023SJ00
GM0820 ,1000.0,2011SJ00
GM0820 ,990.0,2012SJ00
GM0820 ,980.0,2013SJ00
GM0820 ,930.0,2014SJ00
GM0820 ,920.0,2015SJ00
GM0820 ,910.0,2016SJ00
GM0820 ,900.0,2017SJ00
GM0820 ,920.0,2018SJ00
GM0820 ,950.0,2019SJ00
GM0820 ,970.0,2020SJ00
GM0820 ,1000.0,2021SJ00
GM0820 ,1010.0,2022SJ00
GM0820 ,1040.0,2023SJ00
GM0302 ,1430.0,2011SJ00
GM0302 ,1390.0,2012SJ00
GM0302 ,1400.0,2013SJ00
GM0302 ,1370.0,2014SJ00
GM0302 ,1360.0,2015SJ00
GM0302 ,1320.0,2016SJ00
GM0302 ,1280.0,2017SJ00
GM0302 ,1350.0,2018SJ00
GM0302 ,1390.0,2019SJ00
GM0302 ,1420.0,2020SJ00
GM0302 ,1390.0,2021SJ00
GM0302 ,1430.0,2022SJ00
GM0302 ,1440.0,2023SJ00
GM0951 ,570.0,2011SJ00
GM0951 ,570.0,2012SJ00
GM0951 ,570.0,2013SJ00
GM0951 ,560.0,2014SJ00
GM0951 ,550.0,2015SJ00
GM0951 ,550.0,2016SJ00
GM0951 ,540.0,2017SJ00
GM0951 ,530.0,2018SJ00
GM0951 ,,2019SJ00
GM0951 ,,2020SJ00
GM0951 ,,2021SJ00
GM0951 ,,2022SJ00
GM0951 ,,2023SJ00
GM0579 ,1180.0,2011SJ00
GM0579 ,1190.0,2012SJ00
GM0579 ,1180.0,2013SJ00
GM0579 ,1180.0,2014SJ00
GM0579 ,1150.0,2015SJ00
GM0579 ,1140.0,2016SJ00
GM0579 ,1130.0,2017SJ00
GM0579 ,1160.0,2018SJ00
GM0579 ,1200.0,2019SJ00
GM0579 ,1230.0,2020SJ00
GM0579 ,1230.0,2021SJ00
GM0579 ,1230.0,2022SJ00
GM0579 ,1230.0,2023SJ00
GM0823 ,940.0,2011SJ00
GM0823 ,880.0,2012SJ00
GM0823 ,850.0,2013SJ00
GM0823 ,800.0,2014SJ00
GM0823 ,770.0,2015SJ00
GM0823 ,750.0,2016SJ00
GM0823 ,720.0,2017SJ00
GM0823 ,710.0,2018SJ00
GM0823 ,700.0,2019SJ00
GM0823 ,720.0,2020SJ00
GM0823 ,710.0,2021SJ00
GM0823 ,710.0,2022SJ00
GM0823 ,680.0,2023SJ00
GM0824 ,1170.0,2011SJ00
GM0824 ,1160.0,2012SJ00
GM0824 ,1110.0,2013SJ00
GM0824 ,1120.0,2014SJ00
GM0824 ,1090.0,2015SJ00
GM0824 ,1070.0,2016SJ00
GM0824 ,1080.0,2017SJ00
GM0824 ,1070.0,2018SJ00
GM0824 ,1070.0,2019SJ00
GM0824 ,1050.0,2020SJ00
