RegioS,WerkzameBeroepsbevolking_3,Perioden
GM0840,6.0,2013JJ00
GM0840,6.0,2014JJ00
GM0840,6.0,2015JJ00
GM0840,6.0,2016JJ00
GM0840,6.0,2017JJ00
GM0840,6.0,2018JJ00
GM0840,6.0,2019JJ00
GM0840,7.0,2020JJ00
GM0840,7.0,2021JJ00
GM0840,7.0,2022JJ00
GM0840,7.0,2023JJ00
GM0441,13.0,2013JJ00
GM0441,13.0,2014JJ00
GM0441,12.0,2015JJ00
GM0441,13.0,2016JJ00
GM0441,13.0,2017JJ00
GM0441,13.0,2018JJ00
GM0441,13.0,2019JJ00
GM0441,13.0,2020JJ00
GM0441,13.0,2021JJ00
GM0441,13.0,2022JJ00
GM0441,13.0,2023JJ00
GM0279,3.0,2013JJ00
GM0279,3.0,2014JJ00
GM0279,3.0,2015JJ00
GM0279,3.0,2016JJ00
GM0279,3.0,2017JJ00
GM0279,3.0,2018JJ00
GM0279,3.0,2019JJ00
GM0279,3.0,2020JJ00
GM0279,3.0,2021JJ00
GM0279,3.0,2022JJ00
GM0279,3.0,2023JJ00
GM0606,20.0,2013JJ00
GM0606,20.0,2014JJ00
GM0606,20.0,2015JJ00
GM0606,20.0,2016JJ00
GM0606,21.0,2017JJ00
GM0606,21.0,2018JJ00
GM0606,22.0,2019JJ00
GM0606,22.0,2020JJ00
GM0606,22.0,2021JJ00
GM0606,23.0,2022JJ00
GM0606,24.0,2023JJ00
GM0088,0.0,2013JJ00
GM0088,0.0,2014JJ00
GM0088,0.0,2015JJ00
GM0088,0.0,2016JJ00
GM0088,0.0,2017JJ00
GM0088,0.0,2018JJ00
GM0088,0.0,2019JJ00
GM0088,0.0,2020JJ00
GM0088,0.0,2021JJ00
GM0088,0.0,2022JJ00
GM0088,0.0,2023JJ00
GM1676,9.0,2013JJ00
GM1676,9.0,2014JJ00
GM1676,9.0,2015JJ00
GM1676,9.0,2016JJ00
GM1676,9.0,2017JJ00
GM1676,9.0,2018JJ00
GM1676,9.0,2019JJ00
GM1676,9.0,2020JJ00
GM1676,9.0,2021JJ00
GM1676,9.0,2022JJ00
GM1676,10.0,2023JJ00
GM0965,3.0,2013JJ00
GM0965,3.0,2014JJ00
GM0965,3.0,2015JJ00
GM0965,3.0,2016JJ00
GM0965,3.0,2017JJ00
GM0965,3.0,2018JJ00
GM0965,3.0,2019JJ00
GM0965,3.0,2020JJ00
GM0965,3.0,2021JJ00
GM0965,3.0,2022JJ00
GM0965,3.0,2023JJ00
GM0845,8.0,2013JJ00
GM0845,8.0,2014JJ00
GM0845,8.0,2015JJ00
GM0845,8.0,2016JJ00
GM0845,8.0,2017JJ00
GM0845,8.0,2018JJ00
GM0845,8.0,2019JJ00
GM0845,8.0,2020JJ00
GM0845,8.0,2021JJ00
GM0845,8.0,2022JJ00
GM0845,9.0,2023JJ00
GM1883,24.0,2013JJ00
GM1883,23.0,2014JJ00
GM1883,24.0,2015JJ00
GM1883,24.0,2016JJ00
GM1883,24.0,2017JJ00
GM1883,25.0,2018JJ00
GM1883,24.0,2019JJ00
GM1883,24.0,2020JJ00
GM1883,24.0,2021JJ00
GM1883,24.0,2022JJ00
GM1883,25.0,2023JJ00
GM0610,6.0,2013JJ00
GM0610,6.0,2014JJ00
GM0610,6.0,2015JJ00
GM0610,7.0,2016JJ00
GM0610,7.0,2017JJ00
GM0610,7.0,2018JJ00
GM0610,7.0,2019JJ00
GM0610,7.0,2020JJ00
GM0610,7.0,2021JJ00
GM0610,7.0,2022JJ00
GM0610,7.0,2023JJ00
GM1714,6.0,2013JJ00
GM1714,6.0,2014JJ00
GM1714,6.0,2015JJ00
GM1714,6.0,2016JJ00
GM1714,6.0,2017JJ00
GM1714,6.0,2018JJ00
GM1714,6.0,2019JJ00
GM1714,6.0,2020JJ00
GM1714,6.0,2021JJ00
GM1714,6.0,2022JJ00
GM1714,6.0,2023JJ00
GM0090,14.0,2013JJ00
GM0090,14.0,2014JJ00
GM0090,14.0,2015JJ00
GM0090,14.0,2016JJ00
GM0090,14.0,2017JJ00
GM0090,15.0,2018JJ00
GM0090,15.0,2019JJ00
GM0090,15.0,2020JJ00
GM0090,15.0,2021JJ00
GM0090,15.0,2022JJ00
GM0090,15.0,2023JJ00
GM0342,12.0,2013JJ00
GM0342,12.0,2014JJ00
GM0342,12.0,2015JJ00
GM0342,12.0,2016JJ00
GM0342,12.0,2017JJ00
GM0342,12.0,2018JJ00
GM0342,12.0,2019JJ00
GM0342,13.0,2020JJ00
GM0342,13.0,2021JJ00
GM0342,13.0,2022JJ00
GM0342,13.0,2023JJ00
GM0847,5.0,2013JJ00
GM0847,6.0,2014JJ00
GM0847,6.0,2015JJ00
GM0847,6.0,2016JJ00
GM0847,6.0,2017JJ00
GM0847,6.0,2018JJ00
GM0847,6.0,2019JJ00
GM0847,6.0,2020JJ00
GM0847,6.0,2021JJ00
GM0847,6.0,2022JJ00
GM0847,6.0,2023JJ00
GM0848,4.0,2013JJ00
GM0848,4.0,2014JJ00
GM0848,4.0,2015JJ00
GM0848,4.0,2016JJ00
GM0848,5.0,2017JJ00
GM0848,5.0,2018JJ00
GM0848,5.0,2019JJ00
GM0848,5.0,2020JJ00
GM0848,5.0,2021JJ00
GM0848,5.0,2022JJ00
GM0848,5.0,2023JJ00
GM0037,8.0,2013JJ00
GM0037,8.0,2014JJ00
GM0037,8.0,2015JJ00
GM0037,8.0,2016JJ00
GM0037,8.0,2017JJ00
GM0037,8.0,2018JJ00
GM0037,8.0,2019JJ00
GM0037,8.0,2020JJ00
GM0037,8.0,2021JJ00
GM0037,8.0,2022JJ00
GM0037,8.0,2023JJ00
GM0180,5.0,2013JJ00
GM0180,5.0,2014JJ00
GM0180,5.0,2015JJ00
GM0180,5.0,2016JJ00
GM0180,5.0,2017JJ00
GM0180,5.0,2018JJ00
GM0180,5.0,2019JJ00
GM0180,5.0,2020JJ00
GM0180,5.0,2021JJ00
GM0180,5.0,2022JJ00
GM0180,5.0,2023JJ00
GM0532,6.0,2013JJ00
GM0532,6.0,2014JJ00
GM0532,6.0,2015JJ00
GM0532,6.0,2016JJ00
GM0532,6.0,2017JJ00
GM0532,6.0,2018JJ00
GM0532,6.0,2019JJ00
GM0532,6.0,2020JJ00
GM0532,6.0,2021JJ00
GM0532,6.0,2022JJ00
GM0532,6.0,2023JJ00
GM0851,7.0,2013JJ00
GM0851,7.0,2014JJ00
GM0851,7.0,2015JJ00
GM0851,7.0,2016JJ00
GM0851,7.0,2017JJ00
GM0851,7.0,2018JJ00
GM0851,8.0,2019JJ00
GM0851,7.0,2020JJ00
GM0851,7.0,2021JJ00
GM0851,7.0,2022JJ00
GM0851,7.0,2023JJ00
GM1708,12.0,2013JJ00
GM1708,12.0,2014JJ00
GM1708,12.0,2015JJ00
GM1708,12.0,2016JJ00
GM1708,12.0,2017JJ00
GM1708,12.0,2018JJ00
GM1708,12.0,2019JJ00
GM1708,12.0,2020JJ00
GM1708,12.0,2021JJ00
GM1708,13.0,2022JJ00
GM1708,13.0,2023JJ00
GM0971,7.0,2013JJ00
GM0971,7.0,2014JJ00
GM0971,7.0,2015JJ00
GM0971,7.0,2016JJ00
GM0971,7.0,2017JJ00
GM0971,7.0,2018JJ00
GM0971,7.0,2019JJ00
GM0971,7.0,2020JJ00
GM0971,7.0,2021JJ00
GM0971,7.0,2022JJ00
GM0971,7.0,2023JJ00
GM1904,18.0,2013JJ00
GM1904,18.0,2014JJ00
GM1904,17.0,2015JJ00
GM1904,17.0,2016JJ00
GM1904,18.0,2017JJ00
GM1904,18.0,2018JJ00
GM1904,18.0,2019JJ00
GM1904,18.0,2020JJ00
GM1904,18.0,2021JJ00
GM1904,19.0,2022JJ00
GM1904,19.0,2023JJ00
GM1900,23.0,2013JJ00
GM1900,24.0,2014JJ00
GM1900,24.0,2015JJ00
GM1900,24.0,2016JJ00
GM1900,24.0,2017JJ00
GM1900,24.0,2018JJ00
GM1900,25.0,2019JJ00
GM1900,24.0,2020JJ00
GM1900,24.0,2021JJ00
GM1900,25.0,2022JJ00
GM1900,25.0,2023JJ00
GM0715,14.0,2013JJ00
GM0715,14.0,2014JJ00
GM0715,15.0,2015JJ00
GM0715,15.0,2016JJ00
GM0715,15.0,2017JJ00
GM0715,15.0,2018JJ00
GM0715,14.0,2019JJ00
GM0715,15.0,2020JJ00
GM0715,15.0,2021JJ00
GM0715,15.0,2022JJ00
GM0715,15.0,2023JJ00
GM0093,1.0,2013JJ00
GM0093,1.0,2014JJ00
GM0093,1.0,2015JJ00
GM0093,2.0,2016JJ00
GM0093,2.0,2017JJ00
GM0093,1.0,2018JJ00
GM0093,1.0,2019JJ00
GM0093,1.0,2020JJ00
GM0093,1.0,2021JJ00
GM0093,2.0,2022JJ00
GM0093,1.0,2023JJ00
GM0448,4.0,2013JJ00
GM0448,4.0,2014JJ00
GM0448,4.0,2015JJ00
GM0448,4.0,2016JJ00
GM0448,4.0,2017JJ00
GM0448,4.0,2018JJ00
GM0448,4.0,2019JJ00
GM0448,4.0,2020JJ00
GM0448,4.0,2021JJ00
GM0448,4.0,2022JJ00
GM0448,4.0,2023JJ00
GM1525,10.0,2013JJ00
GM1525,10.0,2014JJ00
GM1525,10.0,2015JJ00
GM1525,10.0,2016JJ00
GM1525,10.0,2017JJ00
GM1525,11.0,2018JJ00
GM1525,11.0,2019JJ00
GM1525,11.0,2020JJ00
GM1525,11.0,2021JJ00
GM1525,11.0,2022JJ00
GM1525,11.0,2023JJ00
GM0716,7.0,2013JJ00
GM0716,7.0,2014JJ00
GM0716,7.0,2015JJ00
GM0716,7.0,2016JJ00
GM0716,7.0,2017JJ00
GM0716,7.0,2018JJ00
GM0716,7.0,2019JJ00
GM0716,7.0,2020JJ00
GM0716,7.0,2021JJ00
GM0716,8.0,2022JJ00
GM0716,8.0,2023JJ00
GM0281,11.0,2013JJ00
GM0281,11.0,2014JJ00
GM0281,11.0,2015JJ00
GM0281,11.0,2016JJ00
GM0281,12.0,2017JJ00
GM0281,12.0,2018JJ00
GM0281,12.0,2019JJ00
GM0281,12.0,2020JJ00
GM0281,12.0,2021JJ00
GM0281,13.0,2022JJ00
GM0281,13.0,2023JJ00
GM0855,57.0,2013JJ00
GM0855,58.0,2014JJ00
GM0855,59.0,2015JJ00
GM0855,60.0,2016JJ00
GM0855,61.0,2017JJ00
GM0855,63.0,2018JJ00
GM0855,64.0,2019JJ00
GM0855,63.0,2020JJ00
GM0855,65.0,2021JJ00
GM0855,67.0,2022JJ00
GM0855,68.0,2023JJ00
GM0183,6.0,2013JJ00
GM0183,6.0,2014JJ00
GM0183,6.0,2015JJ00
GM0183,6.0,2016JJ00
GM0183,6.0,2017JJ00
GM0183,6.0,2018JJ00
GM0183,6.0,2019JJ00
GM0183,6.0,2020JJ00
GM0183,6.0,2021JJ00
GM0183,7.0,2022JJ00
GM0183,7.0,2023JJ00
GM1700,9.0,2013JJ00
GM1700,9.0,2014JJ00
GM1700,9.0,2015JJ00
GM1700,9.0,2016JJ00
GM1700,10.0,2017JJ00
GM1700,10.0,2018JJ00
GM1700,10.0,2019JJ00
GM1700,9.0,2020JJ00
GM1700,10.0,2021JJ00
GM1700,10.0,2022JJ00
GM1700,10.0,2023JJ00
GM1730,8.0,2013JJ00
GM1730,8.0,2014JJ00
GM1730,8.0,2015JJ00
GM1730,8.0,2016JJ00
GM1730,8.0,2017JJ00
GM1730,9.0,2018JJ00
GM1730,9.0,2019JJ00
GM1730,9.0,2020JJ00
GM1730,9.0,2021JJ00
GM1730,9.0,2022JJ00
GM1730,9.0,2023JJ00
GM0737,8.0,2013JJ00
GM0737,8.0,2014JJ00
GM0737,8.0,2015JJ00
GM0737,8.0,2016JJ00
GM0737,8.0,2017JJ00
GM0737,8.0,2018JJ00
GM0737,9.0,2019JJ00
GM0737,9.0,2020JJ00
GM0737,9.0,2021JJ00
GM0737,9.0,2022JJ00
GM0737,9.0,2023JJ00
GM0450,4.0,2013JJ00
GM0450,4.0,2014JJ00
GM0450,4.0,2015JJ00
GM0450,4.0,2016JJ00
GM0450,4.0,2017JJ00
GM0450,4.0,2018JJ00
GM0450,4.0,2019JJ00
GM0450,4.0,2020JJ00
GM0450,4.0,2021JJ00
GM0450,4.0,2022JJ00
GM0450,4.0,2023JJ00
GM0451,8.0,2013JJ00
GM0451,8.0,2014JJ00
GM0451,8.0,2015JJ00
GM0451,8.0,2016JJ00
GM0451,8.0,2017JJ00
GM0451,8.0,2018JJ00
GM0451,8.0,2019JJ00
GM0451,8.0,2020JJ00
GM0451,9.0,2021JJ00
GM0451,9.0,2022JJ00
GM0451,9.0,2023JJ00
GM0184,5.0,2013JJ00
GM0184,5.0,2014JJ00
GM0184,5.0,2015JJ00
GM0184,5.0,2016JJ00
GM0184,6.0,2017JJ00
GM0184,6.0,2018JJ00
GM0184,6.0,2019JJ00
GM0184,6.0,2020JJ00
GM0184,6.0,2021JJ00
GM0184,6.0,2022JJ00
GM0184,6.0,2023JJ00
GM0344,92.0,2013JJ00
GM0344,92.0,2014JJ00
GM0344,92.0,2015JJ00
GM0344,95.0,2016JJ00
GM0344,98.0,2017JJ00
GM0344,102.0,2018JJ00
GM0344,105.0,2019JJ00
GM0344,106.0,2020JJ00
GM0344,108.0,2021JJ00
GM0344,113.0,2022JJ00
GM0344,116.0,2023JJ00
GM1581,12.0,2013JJ00
GM1581,12.0,2014JJ00
GM1581,12.0,2015JJ00
GM1581,12.0,2016JJ00
GM1581,12.0,2017JJ00
GM1581,13.0,2018JJ00
GM1581,13.0,2019JJ00
GM1581,13.0,2020JJ00
GM1581,13.0,2021JJ00
GM1581,13.0,2022JJ00
GM1581,13.0,2023JJ00
GM0981,2.0,2013JJ00
GM0981,2.0,2014JJ00
GM0981,2.0,2015JJ00
GM0981,2.0,2016JJ00
GM0981,2.0,2017JJ00
GM0981,2.0,2018JJ00
GM0981,2.0,2019JJ00
GM0981,2.0,2020JJ00
GM0981,2.0,2021JJ00
GM0981,3.0,2022JJ00
GM0981,3.0,2023JJ00
GM0994,4.0,2013JJ00
GM0994,4.0,2014JJ00
GM0994,4.0,2015JJ00
GM0994,4.0,2016JJ00
GM0994,4.0,2017JJ00
GM0994,4.0,2018JJ00
GM0994,4.0,2019JJ00
GM0994,4.0,2020JJ00
GM0994,4.0,2021JJ00
GM0994,4.0,2022JJ00
GM0994,4.0,2023JJ00
GM0858,8.0,2013JJ00
GM0858,8.0,2014JJ00
GM0858,8.0,2015JJ00
GM0858,8.0,2016JJ00
GM0858,8.0,2017JJ00
GM0858,8.0,2018JJ00
GM0858,8.0,2019JJ00
GM0858,9.0,2020JJ00
GM0858,9.0,2021JJ00
GM0858,9.0,2022JJ00
GM0858,9.0,2023JJ00
GM0047,7.0,2013JJ00
GM0047,7.0,2014JJ00
GM0047,7.0,2015JJ00
GM0047,7.0,2016JJ00
GM0047,7.0,2017JJ00
GM0047,7.0,2018JJ00
GM0047,7.0,2019JJ00
GM0047,7.0,2020JJ00
GM0047,7.0,2021JJ00
GM0047,8.0,2022JJ00
GM0047,8.0,2023JJ00
GM0345,17.0,2013JJ00
GM0345,17.0,2014JJ00
GM0345,17.0,2015JJ00
GM0345,17.0,2016JJ00
GM0345,18.0,2017JJ00
GM0345,18.0,2018JJ00
GM0345,19.0,2019JJ00
GM0345,19.0,2020JJ00
GM0345,19.0,2021JJ00
GM0345,20.0,2022JJ00
GM0345,20.0,2023JJ00
GM0717,6.0,2013JJ00
GM0717,6.0,2014JJ00
GM0717,6.0,2015JJ00
GM0717,6.0,2016JJ00
GM0717,6.0,2017JJ00
GM0717,6.0,2018JJ00
GM0717,6.0,2019JJ00
GM0717,6.0,2020JJ00
GM0717,6.0,2021JJ00
GM0717,6.0,2022JJ00
GM0717,6.0,2023JJ00
GM0861,12.0,2013JJ00
GM0861,12.0,2014JJ00
GM0861,12.0,2015JJ00
GM0861,12.0,2016JJ00
GM0861,13.0,2017JJ00
GM0861,13.0,2018JJ00
GM0861,13.0,2019JJ00
GM0861,13.0,2020JJ00
GM0861,13.0,2021JJ00
GM0861,13.0,2022JJ00
GM0861,14.0,2023JJ00
GM0453,19.0,2013JJ00
GM0453,19.0,2014JJ00
GM0453,19.0,2015JJ00
GM0453,19.0,2016JJ00
GM0453,19.0,2017JJ00
GM0453,19.0,2018JJ00
GM0453,19.0,2019JJ00
GM0453,19.0,2020JJ00
GM0453,20.0,2021JJ00
GM0453,20.0,2022JJ00
GM0453,20.0,2023JJ00
GM0983,26.0,2013JJ00
GM0983,26.0,2014JJ00
GM0983,26.0,2015JJ00
GM0983,27.0,2016JJ00
GM0983,27.0,2017JJ00
GM0983,27.0,2018JJ00
GM0983,28.0,2019JJ00
GM0983,28.0,2020JJ00
GM0983,28.0,2021JJ00
GM0983,29.0,2022JJ00
GM0983,30.0,2023JJ00
GM0984,12.0,2013JJ00
GM0984,12.0,2014JJ00
GM0984,12.0,2015JJ00
GM0984,12.0,2016JJ00
GM0984,12.0,2017JJ00
GM0984,12.0,2018JJ00
GM0984,13.0,2019JJ00
GM0984,13.0,2020JJ00
GM0984,13.0,2021JJ00
GM0984,13.0,2022JJ00
GM0984,13.0,2023JJ00
GM1961,15.0,2013JJ00
GM1961,15.0,2014JJ00
GM1961,14.0,2015JJ00
GM1961,15.0,2016JJ00
GM1961,15.0,2017JJ00
GM1961,15.0,2018JJ00
GM1961,16.0,2019JJ00
GM1961,16.0,2020JJ00
GM1961,17.0,2021JJ00
GM1961,17.0,2022JJ00
GM1961,17.0,2023JJ00
GM0622,18.0,2013JJ00
GM0622,18.0,2014JJ00
GM0622,18.0,2015JJ00
GM0622,18.0,2016JJ00
GM0622,19.0,2017JJ00
GM0622,19.0,2018JJ00
GM0622,19.0,2019JJ00
GM0622,19.0,2020JJ00
GM0622,19.0,2021JJ00
GM0622,20.0,2022JJ00
GM0622,21.0,2023JJ00
GM0096,0.0,2013JJ00
GM0096,0.0,2014JJ00
GM0096,0.0,2015JJ00
GM0096,0.0,2016JJ00
GM0096,0.0,2017JJ00
GM0096,0.0,2018JJ00
GM0096,0.0,2019JJ00
GM0096,0.0,2020JJ00
GM0096,0.0,2021JJ00
GM0096,0.0,2022JJ00
GM0096,0.0,2023JJ00
GM0718,12.0,2013JJ00
GM0718,12.0,2014JJ00
GM0718,12.0,2015JJ00
GM0718,12.0,2016JJ00
GM0718,12.0,2017JJ00
GM0718,12.0,2018JJ00
GM0718,12.0,2019JJ00
GM0718,12.0,2020JJ00
GM0718,12.0,2021JJ00
GM0718,13.0,2022JJ00
GM0718,13.0,2023JJ00
GM0986,3.0,2013JJ00
GM0986,3.0,2014JJ00
GM0986,3.0,2015JJ00
GM0986,3.0,2016JJ00
GM0986,3.0,2017JJ00
GM0986,3.0,2018JJ00
GM0986,3.0,2019JJ00
GM0986,3.0,2020JJ00
GM0986,3.0,2021JJ00
GM0986,3.0,2022JJ00
GM0986,3.0,2023JJ00
GM1992,19.0,2013JJ00
GM1992,19.0,2014JJ00
GM1992,20.0,2015JJ00
GM1992,19.0,2016JJ00
GM1992,20.0,2017JJ00
GM1992,20.0,2018JJ00
GM1992,21.0,2019JJ00
GM1992,20.0,2020JJ00
GM1992,21.0,2021JJ00
GM1992,21.0,2022JJ00
GM1992,21.0,2023JJ00
GM0626,6.0,2013JJ00
GM0626,6.0,2014JJ00
GM0626,6.0,2015JJ00
GM0626,6.0,2016JJ00
GM0626,6.0,2017JJ00
GM0626,7.0,2018JJ00
GM0626,7.0,2019JJ00
GM0626,7.0,2020JJ00
GM0626,7.0,2021JJ00
GM0626,7.0,2022JJ00
GM0626,7.0,2023JJ00
GM0285,6.0,2013JJ00
GM0285,6.0,2014JJ00
GM0285,6.0,2015JJ00
GM0285,6.0,2016JJ00
GM0285,7.0,2017JJ00
GM0285,7.0,2018JJ00
GM0285,7.0,2019JJ00
GM0285,7.0,2020JJ00
GM0285,7.0,2021JJ00
GM0285,7.0,2022JJ00
GM0285,7.0,2023JJ00
GM0865,8.0,2013JJ00
GM0865,8.0,2014JJ00
GM0865,8.0,2015JJ00
GM0865,8.0,2016JJ00
GM0865,8.0,2017JJ00
GM0865,8.0,2018JJ00
GM0865,9.0,2019JJ00
GM0865,8.0,2020JJ00
GM0865,9.0,2021JJ00
GM0865,9.0,2022JJ00
GM0865,9.0,2023JJ00
GM1949,13.0,2013JJ00
GM1949,13.0,2014JJ00
GM1949,12.0,2015JJ00
GM1949,13.0,2016JJ00
GM1949,13.0,2017JJ00
GM1949,13.0,2018JJ00
GM1949,13.0,2019JJ00
GM1949,13.0,2020JJ00
GM1949,13.0,2021JJ00
GM1949,13.0,2022JJ00
GM1949,13.0,2023JJ00
GM0866,4.0,2013JJ00
GM0866,4.0,2014JJ00
GM0866,4.0,2015JJ00
GM0866,4.0,2016JJ00
GM0866,4.0,2017JJ00
GM0866,5.0,2018JJ00
GM0866,5.0,2019JJ00
GM0866,5.0,2020JJ00
GM0866,5.0,2021JJ00
GM0866,5.0,2022JJ00
GM0866,5.0,2023JJ00
GM0867,13.0,2013JJ00
GM0867,13.0,2014JJ00
GM0867,13.0,2015JJ00
GM0867,13.0,2016JJ00
GM0867,14.0,2017JJ00
GM0867,14.0,2018JJ00
GM0867,14.0,2019JJ00
GM0867,14.0,2020JJ00
GM0867,14.0,2021JJ00
GM0867,15.0,2022JJ00
GM0867,15.0,2023JJ00
GM0627,7.0,2013JJ00
GM0627,7.0,2014JJ00
GM0627,7.0,2015JJ00
GM0627,7.0,2016JJ00
GM0627,7.0,2017JJ00
GM0627,8.0,2018JJ00
GM0627,8.0,2019JJ00
GM0627,8.0,2020JJ00
GM0627,9.0,2021JJ00
GM0627,9.0,2022JJ00
GM0627,10.0,2023JJ00
GM0289,10.0,2013JJ00
GM0289,10.0,2014JJ00
GM0289,10.0,2015JJ00
GM0289,10.0,2016JJ00
GM0289,10.0,2017JJ00
GM0289,10.0,2018JJ00
GM0289,11.0,2019JJ00
GM0289,11.0,2020JJ00
GM0289,11.0,2021JJ00
GM0289,12.0,2022JJ00
GM0289,12.0,2023JJ00
GM0629,6.0,2013JJ00
GM0629,6.0,2014JJ00
GM0629,6.0,2015JJ00
GM0629,6.0,2016JJ00
GM0629,6.0,2017JJ00
GM0629,6.0,2018JJ00
GM0629,6.0,2019JJ00
GM0629,6.0,2020JJ00
GM0629,7.0,2021JJ00
GM0629,7.0,2022JJ00
GM0629,7.0,2023JJ00
GM0852,5.0,2013JJ00
GM0852,5.0,2014JJ00
GM0852,5.0,2015JJ00
GM0852,5.0,2016JJ00
GM0852,5.0,2017JJ00
GM0852,5.0,2018JJ00
GM0852,5.0,2019JJ00
GM0852,5.0,2020JJ00
GM0852,5.0,2021JJ00
GM0852,5.0,2022JJ00
GM0852,5.0,2023JJ00
GM0988,13.0,2013JJ00
GM0988,13.0,2014JJ00
GM0988,13.0,2015JJ00
GM0988,13.0,2016JJ00
GM0988,13.0,2017JJ00
GM0988,13.0,2018JJ00
GM0988,14.0,2019JJ00
GM0988,14.0,2020JJ00
GM0988,14.0,2021JJ00
GM0988,14.0,2022JJ00
GM0988,15.0,2023JJ00
GM1960,14.0,2013JJ00
GM1960,14.0,2014JJ00
GM1960,14.0,2015JJ00
GM1960,14.0,2016JJ00
GM1960,14.0,2017JJ00
GM1960,15.0,2018JJ00
GM1960,15.0,2019JJ00
GM1960,15.0,2020JJ00
GM1960,15.0,2021JJ00
GM1960,16.0,2022JJ00
GM1960,16.0,2023JJ00
GM0668,5.0,2013JJ00
GM0668,5.0,2014JJ00
GM0668,5.0,2015JJ00
GM0668,5.0,2016JJ00
GM0668,5.0,2017JJ00
GM0668,6.0,2018JJ00
GM0668,6.0,2019JJ00
GM0668,6.0,2020JJ00
GM0668,6.0,2021JJ00
GM0668,6.0,2022JJ00
GM0668,6.0,2023JJ00
GM1969,17.0,2013JJ00
GM1969,17.0,2014JJ00
GM1969,17.0,2015JJ00
GM1969,17.0,2016JJ00
GM1969,17.0,2017JJ00
GM1969,17.0,2018JJ00
GM1969,18.0,2019JJ00
GM1969,18.0,2020JJ00
GM1969,18.0,2021JJ00
GM1969,18.0,2022JJ00
GM1969,19.0,2023JJ00
GM1701,5.0,2013JJ00
GM1701,5.0,2014JJ00
GM1701,5.0,2015JJ00
GM1701,5.0,2016JJ00
GM1701,5.0,2017JJ00
GM1701,5.0,2018JJ00
GM1701,5.0,2019JJ00
GM1701,5.0,2020JJ00
GM1701,5.0,2021JJ00
GM1701,5.0,2022JJ00
GM1701,5.0,2023JJ00
GM0293,4.0,2013JJ00
GM0293,4.0,2014JJ00
GM0293,4.0,2015JJ00
GM0293,4.0,2016JJ00
GM0293,4.0,2017JJ00
GM0293,4.0,2018JJ00
GM0293,4.0,2019JJ00
GM0293,4.0,2020JJ00
GM0293,4.0,2021JJ00
GM0293,4.0,2022JJ00
GM0293,4.0,2023JJ00
GM1950,6.0,2013JJ00
GM1950,6.0,2014JJ00
GM1950,6.0,2015JJ00
GM1950,6.0,2016JJ00
GM1950,6.0,2017JJ00
GM1950,6.0,2018JJ00
GM1950,6.0,2019JJ00
GM1950,6.0,2020JJ00
GM1950,6.0,2021JJ00
GM1950,6.0,2022JJ00
GM1950,6.0,2023JJ00
GM1783,29.0,2013JJ00
GM1783,29.0,2014JJ00
GM1783,30.0,2015JJ00
GM1783,30.0,2016JJ00
GM1783,31.0,2017JJ00
GM1783,32.0,2018JJ00
GM1783,32.0,2019JJ00
GM1783,33.0,2020JJ00
GM1783,32.0,2021JJ00
GM1783,34.0,2022JJ00
GM1783,34.0,2023JJ00
GM0098,7.0,2013JJ00
GM0098,7.0,2014JJ00
GM0098,7.0,2015JJ00
GM0098,7.0,2016JJ00
GM0098,7.0,2017JJ00
GM0098,7.0,2018JJ00
GM0098,7.0,2019JJ00
GM0098,7.0,2020JJ00
GM0098,7.0,2021JJ00
GM0098,7.0,2022JJ00
GM0098,7.0,2023JJ00
GM0189,7.0,2013JJ00
GM0189,7.0,2014JJ00
GM0189,7.0,2015JJ00
GM0189,7.0,2016JJ00
GM0189,7.0,2017JJ00
GM0189,7.0,2018JJ00
GM0189,7.0,2019JJ00
GM0189,7.0,2020JJ00
GM0189,7.0,2021JJ00
GM0189,7.0,2022JJ00
GM0189,7.0,2023JJ00
GM0296,11.0,2013JJ00
GM0296,11.0,2014JJ00
GM0296,11.0,2015JJ00
GM0296,11.0,2016JJ00
GM0296,11.0,2017JJ00
GM0296,12.0,2018JJ00
GM0296,12.0,2019JJ00
GM0296,12.0,2020JJ00
GM0296,12.0,2021JJ00
GM0296,12.0,2022JJ00
GM0296,12.0,2023JJ00
GM1696,6.0,2013JJ00
GM1696,6.0,2014JJ00
GM1696,6.0,2015JJ00
GM1696,6.0,2016JJ00
GM1696,6.0,2017JJ00
GM1696,6.0,2018JJ00
GM1696,7.0,2019JJ00
GM1696,7.0,2020JJ00
GM1696,7.0,2021JJ00
GM1696,7.0,2022JJ00
GM1696,7.0,2023JJ00
GM0352,7.0,2013JJ00
GM0352,6.0,2014JJ00
GM0352,7.0,2015JJ00
GM0352,7.0,2016JJ00
GM0352,7.0,2017JJ00
GM0352,7.0,2018JJ00
GM0352,7.0,2019JJ00
GM0352,7.0,2020JJ00
GM0352,7.0,2021JJ00
GM0352,7.0,2022JJ00
GM0352,7.0,2023JJ00
GM0294,8.0,2013JJ00
GM0294,8.0,2014JJ00
GM0294,8.0,2015JJ00
GM0294,8.0,2016JJ00
GM0294,8.0,2017JJ00
GM0294,8.0,2018JJ00
GM0294,8.0,2019JJ00
GM0294,8.0,2020JJ00
GM0294,8.0,2021JJ00
GM0294,8.0,2022JJ00
GM0294,8.0,2023JJ00
GM0873,6.0,2013JJ00
GM0873,6.0,2014JJ00
GM0873,6.0,2015JJ00
GM0873,6.0,2016JJ00
