,ID,Value,Year
840,CR07,46.03.0,1999
841,CR07,60.01.0,2000
842,CR07,48.00.0,2001
843,CR07,62.01.0,2002
844,CR07,54.02.0,2003
845,CR07,45.03.0,2004
846,CR07,56.03.0,2005
847,CR07,58.01.0,2006
848,CR07,69.02.0,2007
849,CR07,64.02.0,2008
850,CR07,70.01.0,2009
851,CR07,73.02.0,2010
852,CR07,62.01.0,2011
853,CR07,71.00.0,2012
854,CR07,47.00.0,2013
855,CR07,52.04.0,2014
856,CR07,40.06.0,2015
857,CR07,35.03.0,2016
858,CR07,62.07.0,2017
859,CR07,50.02.0,2018
860,CR07,57.07.0,2019
861,CR07,42.08.0,2020
862,CR07,57.04.0,2021
863,CR07,46.06.0,2022
864,CR07,58.01.0,2023
865,CR08,14.00.0,1988
866,CR08,21.02.0,1989
867,CR08,13.01.0,1990
868,CR08,20.01.0,1991
869,CR08,14.00.0,1992
870,CR08,25.01.0,1993
871,CR08,12.03.0,1994
872,CR08,21.01.0,1995
873,CR08,15.00.0,1996
874,CR08,19.00.0,1997
875,CR08,21.01.0,1998
876,CR08,18.00.0,1999
877,CR08,36.02.0,2000
878,CR08,46.01.0,2001
879,CR08,26.01.0,2002
880,CR08,25.00.0,2003
881,CR08,44.01.0,2004
882,CR08,35.01.0,2005
883,CR08,44.03.0,2006
884,CR08,45.02.0,2007
885,CR08,33.02.0,2008
886,CR08,45.01.0,2009
887,CR08,41.02.0,2010
888,CR08,54.03.0,2011
889,CR08,36.02.0,2012
890,CR08,33.00.0,2013
891,CR08,36.02.0,2014
892,CR08,25.02.0,2015
893,CR08,32.05.0,2016
894,CR08,38.00.0,2017
895,CR08,43.04.0,2018
896,CR08,43.01.0,2019
897,CR08,46.02.0,2020
898,CR08,51.01.0,2021
899,CR08,52.02.0,2022
900,CR08,48.04.0,2023
901,CR09,18.00.0,1988
902,CR09,18.00.0,1989
903,CR09,19.00.0,1990
904,CR09,12.01.0,1991
905,CR09,18.00.0,1992
906,CR09,20.01.0,1993
907,CR09,19.01.0,1994
908,CR09,21.00.0,1995
909,CR09,26.00.0,1996
910,CR09,28.01.0,1997
911,CR09,24.00.0,1998
912,CR09,17.02.0,1999
