Kennziffer,Wert,Zeitbezug
010595920,29.31,2020
010595937,31.87,2013
010595937,30.45,2014
010595937,29.73,2015
010595937,30.69,2016
010595937,29.62,2017
010595937,29.47,2018
010595937,29.69,2019
010595937,30.89,2020
010595940,33.2,2013
010595940,31.96,2014
010595940,31.05,2015
010595940,31.65,2016
010595940,30.72,2017
010595940,30.62,2018
010595940,30.76,2019
010595940,32.27,2020
010595949,33.21,2013
010595949,32.26,2014
010595949,31.54,2015
010595949,32.11,2016
010595949,30.86,2017
010595949,30.42,2018
010595949,30.54,2019
010595949,31.58,2020
010595952,37.55,2013
010595952,36.78,2014
010595952,36.29,2015
010595952,37.51,2016
010595952,35.98,2017
010595952,35.71,2018
010595952,35.95,2019
010595952,37.64,2020
010595974,31.42,2013
010595974,30.56,2014
010595974,29.77,2015
010595974,30.87,2016
010595974,29.51,2017
010595974,29.39,2018
010595974,29.48,2019
010595974,30.6,2020
010595987,33.57,2013
010595987,32.76,2014
010595987,32.57,2015
010595987,33.89,2016
010595987,32.82,2017
010595987,32.91,2018
010595987,33.29,2019
010595987,34.95,2020
010595990,28.14,2013
010595990,27.23,2014
010595990,26.35,2015
010595990,27.01,2016
010595990,26.2,2017
010595990,26.28,2018
010595990,26.4,2019
010595990,27.21,2020
010595993,33.98,2013
010595993,32.94,2014
010595993,31.94,2015
010595993,32.68,2016
010595993,31.59,2017
010595993,31.79,2018
010595993,31.89,2019
010595993,33.04,2020
010595996,33.83,2013
010595996,32.9,2014
010595996,32.14,2015
010595996,32.94,2016
010595996,31.96,2017
010595996,32.0,2018
010595996,32.14,2019
010595996,33.39,2020
010600004,29.6,2013
010600004,28.46,2014
010600004,27.58,2015
010600004,28.48,2016
010600004,28.05,2017
010600004,27.82,2018
010600004,27.77,2019
010600004,28.54,2020
010600005,24.9,2013
010600005,24.98,2014
010600005,24.03,2015
010600005,24.76,2016
010600005,24.47,2017
010600005,24.18,2018
010600005,23.9,2019
010600005,24.49,2020
010600019,30.68,2013
010600019,30.59,2014
010600019,30.2,2015
010600019,31.39,2016
010600019,31.18,2017
010600019,30.91,2018
010600019,31.16,2019
010600019,32.25,2020
010600039,30.83,2013
010600039,29.87,2014
010600039,29.12,2015
010600039,29.86,2016
010600039,29.44,2017
010600039,28.95,2018
010600039,28.65,2019
010600039,29.21,2020
010600044,33.22,2013
010600044,31.45,2014
010600044,30.23,2015
010600044,31.05,2016
010600044,30.62,2017
010600044,30.19,2018
010600044,30.33,2019
010600044,31.63,2020
010600063,24.57,2013
010600063,23.98,2014
010600063,23.4,2015
010600063,23.72,2016
010600063,23.62,2017
010600063,23.48,2018
010600063,23.26,2019
010600063,23.84,2020
010600092,29.8,2013
010600092,28.42,2014
010600092,27.9,2015
010600092,28.93,2016
010600092,28.44,2017
010600092,28.26,2018
010600092,28.41,2019
010600092,29.47,2020
010605005,34.46,2013
010605005,34.01,2014
010605005,33.64,2015
010605005,35.76,2016
010605005,35.19,2017
010605005,35.0,2018
010605005,35.43,2019
010605005,36.98,2020
010605024,31.6,2013
010605024,30.67,2014
010605024,30.04,2015
010605024,31.47,2016
010605024,31.04,2017
010605024,30.69,2018
010605024,31.02,2019
010605024,32.11,2020
010605034,31.77,2013
010605034,31.34,2014
010605034,30.93,2015
010605034,32.5,2016
010605034,31.67,2017
010605034,31.19,2018
010605034,31.17,2019
010605034,32.4,2020
010605043,33.65,2013
010605043,33.17,2014
010605043,32.85,2015
010605043,34.7,2016
010605043,34.04,2017
010605043,33.76,2018
010605043,33.82,2019
010605043,35.33,2020
010605048,32.79,2013
010605048,32.43,2014
010605048,31.98,2015
010605048,33.77,2016
010605048,33.3,2017
010605048,33.01,2018
010605048,33.34,2019
010605048,34.7,2020
010605053,34.09,2013
010605053,34.05,2014
010605053,33.41,2015
